	GROUP	EDGE	VALUE
0	TREATED	CREB_P38	0.001999999999995449
0	TREATED	RB_CDC2	-1.9424039532912423
0	TREATED	MAPKAP2_P38	0.10166933798481717
0	TREATED	FAK_SRC	0.19072334833095939
0	TREATED	RB_CDK4	-0.5173530591015274
0	TREATED	SMAD15_BMPR	-0.007571275792843807
0	TREATED	AKT123_MAPKAP2	0.17782785479722552
0	TREATED	CJUN_JNK	0.018579254574216664
0	TREATED	AKT123_EGFR	0.09180986321121545
0	TREATED	AKT1_EGFR	0.06158145807130601
0	TREATED	SMAD159_BMPR	-0.011843799991242215
0	TREATED	IKBA_AKT1	0.10995446208866327
0	TREATED	CREB_P38	-0.32502108158951354
0	TREATED	RB_CDC2	0.3826539308431933
0	TREATED	MAPKAP2_P38	0.49140465503413544
0	TREATED	FAK_SRC	-0.1442198810445485
0	TREATED	RB_CDK4	0.9683068378927342
0	TREATED	SMAD15_BMPR	0.11741734338912967
0	TREATED	AKT123_MAPKAP2	0.18036897351751635
0	TREATED	CJUN_JNK	-0.014780459308520793
0	TREATED	AKT123_EGFR	0.13873064120571554
0	TREATED	AKT1_EGFR	0.07700239632530372
0	TREATED	SMAD159_BMPR	-0.3312944301064069
0	TREATED	IKBA_AKT1	0.49927716139058254
0	TREATED	CREB_P38	-0.0976102402057526
0	TREATED	RB_CDC2	1.3576231697116343
0	TREATED	MAPKAP2_P38	-0.12091574355908599
0	TREATED	FAK_SRC	0.19580178252956287
0	TREATED	RB_CDK4	-0.02738319213756152
0	TREATED	SMAD15_BMPR	-0.3095489360596777
0	TREATED	AKT123_MAPKAP2	-0.17069112922659735
0	TREATED	CJUN_JNK	-0.02114637281427141
0	TREATED	AKT123_EGFR	0.12357996174165513
0	TREATED	AKT1_EGFR	0.10485435076070448
0	TREATED	SMAD159_BMPR	-0.003232335139671777
0	TREATED	IKBA_AKT1	0.25967976927239933
0	TREATED	CREB_P38	-0.016343673904019442
0	TREATED	RB_CDC2	-4.12695122169818
0	TREATED	MAPKAP2_P38	0.6347200109130893
0	TREATED	FAK_SRC	-0.13660612395143115
0	TREATED	RB_CDK4	-0.6723498800603462
0	TREATED	SMAD15_BMPR	0.03122430790201816
0	TREATED	AKT123_MAPKAP2	-0.03590977065829934
0	TREATED	CJUN_JNK	-0.009166438604375427
0	TREATED	AKT123_EGFR	0.015126469287949577
0	TREATED	AKT1_EGFR	0.0669385339448619
0	TREATED	SMAD159_BMPR	-0.19738629412935424
0	TREATED	IKBA_AKT1	-0.4380336121481117
0	TREATED	CREB_P38	0.08165840412413297
0	TREATED	RB_CDC2	0.9151163416860129
0	TREATED	MAPKAP2_P38	0.21755628254711562
0	TREATED	FAK_SRC	-0.09669787871010208
0	TREATED	RB_CDK4	0.24705828353316325
0	TREATED	SMAD15_BMPR	0.2622760764095543
0	TREATED	AKT123_MAPKAP2	-0.06759726793017168
0	TREATED	CJUN_JNK	-0.026114965255659983
0	TREATED	AKT123_EGFR	-0.016867439409696216
0	TREATED	AKT1_EGFR	0.15029537828126938
0	TREATED	SMAD159_BMPR	0.021590720760751886
0	TREATED	IKBA_AKT1	-0.13353482143439344
0	TREATED	CREB_P38	0.23745836309130536
0	TREATED	RB_CDC2	0.19849972213282596
0	TREATED	MAPKAP2_P38	-0.347501149321211
0	TREATED	FAK_SRC	0.20183604357739698
0	TREATED	RB_CDK4	0.24661182624102906
0	TREATED	SMAD15_BMPR	-0.3111472288250994
0	TREATED	AKT123_MAPKAP2	-0.16680937963153694
0	TREATED	CJUN_JNK	0.07245033607210585
0	TREATED	AKT123_EGFR	0.0817217400129654
0	TREATED	AKT1_EGFR	0.11292114411730755
0	TREATED	SMAD159_BMPR	0.09892165808645262
0	TREATED	IKBA_AKT1	0.09647304560845561
0	TREATED	CREB_P38	0.3444901834450509
0	TREATED	RB_CDC2	-2.1264120661839683
0	TREATED	MAPKAP2_P38	-0.05493383378185781
0	TREATED	FAK_SRC	-0.0020536225961962015
0	TREATED	RB_CDK4	0.7834758650076302
0	TREATED	SMAD15_BMPR	0.3087391143265012
0	TREATED	AKT123_MAPKAP2	-0.1486137761764627
0	TREATED	CJUN_JNK	-0.08298522621691169
0	TREATED	AKT123_EGFR	-0.11177700460948689
0	TREATED	AKT1_EGFR	0.02543839677593146
0	TREATED	SMAD159_BMPR	0.15624106233581442
0	TREATED	IKBA_AKT1	-0.21272828482186024
0	TREATED	CREB_P38	-0.3255636250944441
0	TREATED	RB_CDC2	-1.3753900788812685
0	TREATED	MAPKAP2_P38	-0.04398232671530469
0	TREATED	FAK_SRC	-0.17700844338331803
0	TREATED	RB_CDK4	0.10029461114193777
0	TREATED	SMAD15_BMPR	0.41736517310040616
0	TREATED	AKT123_MAPKAP2	0.07389238833677847
0	TREATED	CJUN_JNK	0.03613798062845603
0	TREATED	AKT123_EGFR	0.010642372722121249
0	TREATED	AKT1_EGFR	0.05734379664384852
0	TREATED	SMAD159_BMPR	-0.5626314860989393
0	TREATED	IKBA_AKT1	0.42409255333610985
0	TREATED	CREB_P38	0.0879806978700424
0	TREATED	RB_CDC2	1.5848478513110926
0	TREATED	MAPKAP2_P38	-0.024644332381578538
0	TREATED	FAK_SRC	-0.3050948807406541
0	TREATED	RB_CDK4	1.217805944217331
0	TREATED	SMAD15_BMPR	-0.06628107375585753
0	TREATED	AKT123_MAPKAP2	-0.1442534839053799
0	TREATED	CJUN_JNK	0.02307405894572959
0	TREATED	AKT123_EGFR	-0.09608163199714986
0	TREATED	AKT1_EGFR	-0.07291245328605668
0	TREATED	SMAD159_BMPR	0.0398721297206808
0	TREATED	IKBA_AKT1	0.21019958148501278
0	TREATED	CREB_P38	-0.06702069132297699
0	TREATED	RB_CDC2	1.677025389746512
0	TREATED	MAPKAP2_P38	0.2081662840666968
0	TREATED	FAK_SRC	-0.015560727736069736
0	TREATED	RB_CDK4	-0.03196443481663824
0	TREATED	SMAD15_BMPR	0.1866440843220639
0	TREATED	AKT123_MAPKAP2	-0.03845381883888348
0	TREATED	CJUN_JNK	0.02630368305732029
0	TREATED	AKT123_EGFR	0.05708725018953278
0	TREATED	AKT1_EGFR	0.053183593422069325
0	TREATED	SMAD159_BMPR	0.08656694696143044
0	TREATED	IKBA_AKT1	-0.08764316857811108
0	TREATED	CREB_P38	0.0019999999999999185
0	TREATED	RB_CDC2	0.1871701021625376
0	TREATED	MAPKAP2_P38	0.1713584302904162
0	TREATED	FAK_SRC	-0.3288178159848642
0	TREATED	RB_CDK4	1.0688200301431232
0	TREATED	SMAD15_BMPR	-0.2836425814424121
0	TREATED	AKT123_MAPKAP2	0.09342438980101432
0	TREATED	CJUN_JNK	-0.014615241029893665
0	TREATED	AKT123_EGFR	-0.12067572518606437
0	TREATED	AKT1_EGFR	0.00266564505957842
0	TREATED	SMAD159_BMPR	0.030683842121184968
0	TREATED	IKBA_AKT1	-0.2500318752772473
0	TREATED	CREB_P38	-0.3510671066227346
0	TREATED	RB_CDC2	-3.5152608875613014
0	TREATED	MAPKAP2_P38	-0.1583013138965846
0	TREATED	FAK_SRC	-0.03612973285182178
0	TREATED	RB_CDK4	0.4976651521022883
0	TREATED	SMAD15_BMPR	-0.08282488972878611
0	TREATED	AKT123_MAPKAP2	-0.009436030268377568
0	TREATED	CJUN_JNK	0.025053421912335123
0	TREATED	AKT123_EGFR	0.0038195184860930695
0	TREATED	AKT1_EGFR	0.19968020252200044
0	TREATED	SMAD159_BMPR	-0.2312823813642329
0	TREATED	IKBA_AKT1	-0.4633019784805932
0	TREATED	CREB_P38	-0.12578556587068285
0	TREATED	RB_CDC2	1.3694286120093393
0	TREATED	MAPKAP2_P38	-0.12499572952790682
0	TREATED	FAK_SRC	-0.18707734036889764
0	TREATED	RB_CDK4	0.4211400382953349
0	TREATED	SMAD15_BMPR	0.006402017093368073
0	TREATED	AKT123_MAPKAP2	-0.06856244641663374
0	TREATED	CJUN_JNK	-0.06014251725448983
0	TREATED	AKT123_EGFR	-0.021853067823428957
0	TREATED	AKT1_EGFR	0.13324963516371033
0	TREATED	SMAD159_BMPR	0.1765370318645564
0	TREATED	IKBA_AKT1	0.1321792897397522
0	TREATED	CREB_P38	-0.16236403216330833
0	TREATED	RB_CDC2	2.2925137140615313
0	TREATED	MAPKAP2_P38	-0.2778156084443195
0	TREATED	FAK_SRC	0.08128665167904042
0	TREATED	RB_CDK4	-0.6244385869801958
0	TREATED	SMAD15_BMPR	0.0020000000000001406
0	TREATED	AKT123_MAPKAP2	0.010171870064843033
0	TREATED	CJUN_JNK	-0.0416410763418901
0	TREATED	AKT123_EGFR	0.132567722913789
0	TREATED	AKT1_EGFR	0.04412663784421794
0	TREATED	SMAD159_BMPR	-0.031231483897742246
0	TREATED	IKBA_AKT1	-0.070434970195347
0	TREATED	CREB_P38	-0.32968985720573185
0	TREATED	RB_CDC2	2.1541172117558647
0	TREATED	MAPKAP2_P38	-0.10973444147733938
0	TREATED	FAK_SRC	-0.17195305642677292
0	TREATED	RB_CDK4	-0.9011091104792801
0	TREATED	SMAD15_BMPR	-0.005292548809549852
0	TREATED	AKT123_MAPKAP2	-0.14356242451990153
0	TREATED	CJUN_JNK	-0.028550451290023295
0	TREATED	AKT123_EGFR	-0.13712656030063863
0	TREATED	AKT1_EGFR	0.15497846492651618
0	TREATED	SMAD159_BMPR	0.39786478578928597
0	TREATED	IKBA_AKT1	-0.1753378148762147
0	TREATED	CREB_P38	-0.2024721456685174
0	TREATED	RB_CDC2	-0.747256519908646
0	TREATED	MAPKAP2_P38	-0.07532818312215588
0	TREATED	FAK_SRC	0.003945501497612497
0	TREATED	RB_CDK4	0.8746002436436964
0	TREATED	SMAD15_BMPR	0.14372678644045017
0	TREATED	AKT123_MAPKAP2	0.032306534247905944
0	TREATED	CJUN_JNK	0.010842009791748722
0	TREATED	AKT123_EGFR	0.0272325667496573
0	TREATED	AKT1_EGFR	0.07338530600145314
0	TREATED	SMAD159_BMPR	0.04789672921143068
0	TREATED	IKBA_AKT1	-0.11347647629793803
0	TREATED	CREB_P38	-0.18017998538219454
0	TREATED	RB_CDC2	-1.2168255545619704
0	TREATED	MAPKAP2_P38	-0.1333218545014459
0	TREATED	FAK_SRC	-0.002714309671208427
0	TREATED	RB_CDK4	-1.0531444935706646
0	TREATED	SMAD15_BMPR	-0.13174793833015522
0	TREATED	AKT123_MAPKAP2	-0.1961584310936822
0	TREATED	CJUN_JNK	0.0020000000000004355
0	TREATED	AKT123_EGFR	0.0020000000000000018
0	TREATED	AKT1_EGFR	-0.07869725642338589
0	TREATED	SMAD159_BMPR	0.06120639025785771
0	TREATED	IKBA_AKT1	0.15555511639800396
0	TREATED	CREB_P38	0.0023159971995770903
0	TREATED	RB_CDC2	2.7995398471506965
0	TREATED	MAPKAP2_P38	0.060678612941879276
0	TREATED	FAK_SRC	0.046284666366858476
0	TREATED	RB_CDK4	0.39793378467627516
0	TREATED	SMAD15_BMPR	-0.1542430527161933
0	TREATED	AKT123_MAPKAP2	0.12731351048460166
0	TREATED	CJUN_JNK	0.01778199906890005
0	TREATED	AKT123_EGFR	-0.08328885963547594
0	TREATED	AKT1_EGFR	0.05230243368126611
0	TREATED	SMAD159_BMPR	-0.03843157351565324
0	TREATED	IKBA_AKT1	0.12296721467665607
0	TREATED	CREB_P38	-0.18454392028805433
0	TREATED	RB_CDC2	1.002522240658991
0	TREATED	MAPKAP2_P38	0.08951560396299145
0	TREATED	FAK_SRC	-0.16366760655392967
0	TREATED	RB_CDK4	0.4622155519575645
0	TREATED	SMAD15_BMPR	0.2576571641080915
0	TREATED	AKT123_MAPKAP2	-0.13576477210288196
0	TREATED	CJUN_JNK	-0.03946957929954473
0	TREATED	AKT123_EGFR	-0.239924064287347
0	TREATED	AKT1_EGFR	-0.31688360541902777
0	TREATED	SMAD159_BMPR	0.31351424220048324
0	TREATED	IKBA_AKT1	0.13356555376370827
0	TREATED	CREB_P38	0.11495058248526875
0	TREATED	RB_CDC2	-0.5732922122303197
0	TREATED	MAPKAP2_P38	-0.13009698659038457
0	TREATED	FAK_SRC	-0.027721644951751806
0	TREATED	RB_CDK4	-0.25811100918280444
0	TREATED	SMAD15_BMPR	-0.11106921261198564
0	TREATED	AKT123_MAPKAP2	-0.22706450392912916
0	TREATED	CJUN_JNK	-0.013275378017978836
0	TREATED	AKT123_EGFR	-0.13553393086547508
0	TREATED	AKT1_EGFR	-0.08781984550447727
0	TREATED	SMAD159_BMPR	-0.26699699195616383
0	TREATED	IKBA_AKT1	0.22541872632100246
0	TREATED	CREB_P38	-0.10817552506680642
0	TREATED	RB_CDC2	0.35616171885394965
0	TREATED	MAPKAP2_P38	0.19533629440210384
0	TREATED	FAK_SRC	-0.05289598515835833
0	TREATED	RB_CDK4	-0.29414521204965804
0	TREATED	SMAD15_BMPR	-0.16047860872259628
0	TREATED	AKT123_MAPKAP2	-0.169537571024074
0	TREATED	CJUN_JNK	0.0020000000000001137
0	TREATED	AKT123_EGFR	0.09408080430963969
0	TREATED	AKT1_EGFR	-0.0020000000000000018
0	TREATED	SMAD159_BMPR	0.09038424492729993
0	TREATED	IKBA_AKT1	-0.2759963277478451
0	TREATED	CREB_P38	0.10925113879084518
0	TREATED	RB_CDC2	1.5572635313236
0	TREATED	MAPKAP2_P38	0.07264257157327111
0	TREATED	FAK_SRC	0.13404620747705687
0	TREATED	RB_CDK4	-0.06800825004592193
0	TREATED	SMAD15_BMPR	0.2740971515072843
0	TREATED	AKT123_MAPKAP2	-0.14537456690252798
0	TREATED	CJUN_JNK	-0.060473782770921185
0	TREATED	AKT123_EGFR	-0.048750232429536425
0	TREATED	AKT1_EGFR	-0.025724369015445975
0	TREATED	SMAD159_BMPR	-0.10473705484899656
0	TREATED	IKBA_AKT1	0.15794943197827288
0	TREATED	CREB_P38	-0.30699582328578323
0	TREATED	RB_CDC2	2.3083511708450075
0	TREATED	MAPKAP2_P38	0.12491010740406622
0	TREATED	FAK_SRC	0.09648921995198848
0	TREATED	RB_CDK4	-0.18168232824749314
0	TREATED	SMAD15_BMPR	0.2759578557734498
0	TREATED	AKT123_MAPKAP2	0.12254703637169452
0	TREATED	CJUN_JNK	-0.024328809115712773
0	TREATED	AKT123_EGFR	0.15306561559195825
0	TREATED	AKT1_EGFR	0.13978914948044502
0	TREATED	SMAD159_BMPR	-0.07724058310927853
0	TREATED	IKBA_AKT1	0.2237484580078198
0	TREATED	CREB_P38	-0.22833051595779535
0	TREATED	RB_CDC2	2.544512801142416
0	TREATED	MAPKAP2_P38	-0.26248302390500655
0	TREATED	FAK_SRC	0.061462393679261165
0	TREATED	RB_CDK4	-0.8773868204361873
0	TREATED	SMAD15_BMPR	-0.08712521060923197
0	TREATED	AKT123_MAPKAP2	0.17967600193016625
0	TREATED	CJUN_JNK	-0.004239099719132375
0	TREATED	AKT123_EGFR	-0.015275365790620912
0	TREATED	AKT1_EGFR	-0.1438360870347918
0	TREATED	SMAD159_BMPR	-0.22769003966887108
0	TREATED	IKBA_AKT1	-0.046284314224247954
0	TREATED	CREB_P38	-0.359099421478852
0	TREATED	RB_CDC2	0.9658920438192125
0	TREATED	MAPKAP2_P38	-0.25582215876585523
0	TREATED	FAK_SRC	0.15137035170744628
0	TREATED	RB_CDK4	0.53066575699918
0	TREATED	SMAD15_BMPR	-0.004772037069638302
0	TREATED	AKT123_MAPKAP2	-0.20728971957579764
0	TREATED	CJUN_JNK	-0.009010040817848876
0	TREATED	AKT123_EGFR	-0.025064950172285782
0	TREATED	AKT1_EGFR	-0.03314248357388015
0	TREATED	SMAD159_BMPR	-0.1760901974213523
0	TREATED	IKBA_AKT1	0.2509405732996386
0	TREATED	CREB_P38	-0.49828177302487964
0	TREATED	RB_CDC2	1.90784452503076
0	TREATED	MAPKAP2_P38	0.3905617543269635
0	TREATED	FAK_SRC	0.1545358554667315
0	TREATED	RB_CDK4	0.6058386401227729
0	TREATED	SMAD15_BMPR	-0.3963356849251378
0	TREATED	AKT123_MAPKAP2	0.06927842762494595
0	TREATED	CJUN_JNK	-0.03852980267763664
0	TREATED	AKT123_EGFR	0.07020606483224383
0	TREATED	AKT1_EGFR	-0.06769038428288174
0	TREATED	SMAD159_BMPR	-0.20352572190040852
0	TREATED	IKBA_AKT1	-0.1668917843140758
0	TREATED	CREB_P38	0.020676757518792735
0	TREATED	RB_CDC2	-0.5963675246638178
0	TREATED	MAPKAP2_P38	0.0033332240460130363
0	TREATED	FAK_SRC	0.023665264383508994
0	TREATED	RB_CDK4	-0.1586841963097838
0	TREATED	SMAD15_BMPR	-0.03993035097126128
0	TREATED	AKT123_MAPKAP2	-0.09793158622222492
0	TREATED	CJUN_JNK	0.032225086024685615
0	TREATED	AKT123_EGFR	0.023296525272894563
0	TREATED	AKT1_EGFR	-0.014509919522907033
0	TREATED	SMAD159_BMPR	-0.17377505110001715
0	TREATED	IKBA_AKT1	-0.15014002278257282
0	TREATED	CREB_P38	-0.07319439231969589
0	TREATED	RB_CDC2	-0.8027313525240802
0	TREATED	MAPKAP2_P38	-0.3233459434268668
0	TREATED	FAK_SRC	-0.02603887523747707
0	TREATED	RB_CDK4	-0.5305472289359836
0	TREATED	SMAD15_BMPR	0.16078616231210976
0	TREATED	AKT123_MAPKAP2	0.06441857674325524
0	TREATED	CJUN_JNK	0.08181111044978308
0	TREATED	AKT123_EGFR	-0.07397735950674272
0	TREATED	AKT1_EGFR	-0.057082783593632724
0	TREATED	SMAD159_BMPR	-0.23815948704826398
0	TREATED	IKBA_AKT1	-0.24963731083820973
0	TREATED	CREB_P38	-0.46262459433252545
0	TREATED	RB_CDC2	-1.1971717590300117
0	TREATED	MAPKAP2_P38	0.05745538769501449
0	TREATED	FAK_SRC	0.03445892669655484
0	TREATED	RB_CDK4	-0.2759053178761528
0	TREATED	SMAD15_BMPR	0.0688870491588254
0	TREATED	AKT123_MAPKAP2	0.05300091584077486
0	TREATED	CJUN_JNK	0.05010538271197671
0	TREATED	AKT123_EGFR	-0.0894902959593072
0	TREATED	AKT1_EGFR	-0.12660661040286073
0	TREATED	SMAD159_BMPR	-0.32972574951342937
0	TREATED	IKBA_AKT1	0.31593331169228134
0	TREATED	CREB_P38	0.01671124453917753
0	TREATED	RB_CDC2	3.126336043277401
0	TREATED	MAPKAP2_P38	-0.036905651169595995
0	TREATED	FAK_SRC	0.16261920014190967
0	TREATED	RB_CDK4	1.2064928399534518
0	TREATED	SMAD15_BMPR	0.02205935273559609
0	TREATED	AKT123_MAPKAP2	-0.14397359548477226
0	TREATED	CJUN_JNK	-0.03522077155222573
0	TREATED	AKT123_EGFR	0.10641520613637392
0	TREATED	AKT1_EGFR	-0.11816349567513247
0	TREATED	SMAD159_BMPR	0.11042255569202675
0	TREATED	IKBA_AKT1	0.018801438610917327
0	TREATED	CREB_P38	-0.40416899209069407
0	TREATED	RB_CDC2	-1.9071097031467252
0	TREATED	MAPKAP2_P38	-0.2848132414226757
0	TREATED	FAK_SRC	-0.11278836232664995
0	TREATED	RB_CDK4	-0.866168110139384
0	TREATED	SMAD15_BMPR	-0.09312433805934896
0	TREATED	AKT123_MAPKAP2	-0.12974921153640787
0	TREATED	CJUN_JNK	0.019533904346343205
0	TREATED	AKT123_EGFR	-0.12900487981197975
0	TREATED	AKT1_EGFR	0.022602976935393773
0	TREATED	SMAD159_BMPR	0.08230309370059574
0	TREATED	IKBA_AKT1	-0.3074882270034366
0	TREATED	CREB_P38	-0.1794677853421127
0	TREATED	RB_CDC2	-1.1206448765845187
0	TREATED	MAPKAP2_P38	-0.2509495789227904
0	TREATED	FAK_SRC	0.025397508606354174
0	TREATED	RB_CDK4	-0.9948527158518449
0	TREATED	SMAD15_BMPR	0.17875302494663542
0	TREATED	AKT123_MAPKAP2	-0.09782065304417102
0	TREATED	CJUN_JNK	0.0020000000000001137
0	TREATED	AKT123_EGFR	0.05215119736684443
0	TREATED	AKT1_EGFR	-0.09357246951687245
0	TREATED	SMAD159_BMPR	0.21599477532705763
0	TREATED	IKBA_AKT1	-0.12285644064860059
0	TREATED	CREB_P38	0.07272661647599532
0	TREATED	RB_CDC2	-0.7531504131595085
0	TREATED	MAPKAP2_P38	0.024220896031390327
0	TREATED	FAK_SRC	0.14119231900734952
0	TREATED	RB_CDK4	0.4779579784400142
0	TREATED	SMAD15_BMPR	0.4651473220477533
0	TREATED	AKT123_MAPKAP2	-0.30607262041058814
0	TREATED	CJUN_JNK	-0.011323847814658967
0	TREATED	AKT123_EGFR	0.012860138966162317
0	TREATED	AKT1_EGFR	0.1047238484382485
0	TREATED	SMAD159_BMPR	-0.12350181036206187
0	TREATED	IKBA_AKT1	-0.13505463169886053
0	TREATED	CREB_P38	0.1074822873611473
0	TREATED	RB_CDC2	0.047589688774654304
0	TREATED	MAPKAP2_P38	0.03395067976738115
0	TREATED	FAK_SRC	0.08509628251634266
0	TREATED	RB_CDK4	-0.0020000000000000573
0	TREATED	SMAD15_BMPR	0.06520291354820068
0	TREATED	AKT123_MAPKAP2	-0.07497863131816357
0	TREATED	CJUN_JNK	-0.12372896895745755
0	TREATED	AKT123_EGFR	-0.05805002111510307
0	TREATED	AKT1_EGFR	0.012284802484852503
0	TREATED	SMAD159_BMPR	-0.04371232126702773
0	TREATED	IKBA_AKT1	-0.25423533742830023
0	TREATED	CREB_P38	0.2986545862399488
0	TREATED	RB_CDC2	-0.8736264848888406
0	TREATED	MAPKAP2_P38	0.43644058271459646
0	TREATED	FAK_SRC	-0.14104529587746262
0	TREATED	RB_CDK4	0.8291203430639138
0	TREATED	SMAD15_BMPR	-0.13719856552488027
0	TREATED	AKT123_MAPKAP2	-0.2443694929503388
0	TREATED	CJUN_JNK	-0.04058117066180864
0	TREATED	AKT123_EGFR	-0.04890122140720102
0	TREATED	AKT1_EGFR	0.1189450878612462
0	TREATED	SMAD159_BMPR	0.10163763736869164
0	TREATED	IKBA_AKT1	-0.13936534680108975
0	TREATED	CREB_P38	-0.2703807131148401
0	TREATED	RB_CDC2	0.2126378282654937
0	TREATED	MAPKAP2_P38	-0.05619471332896102
0	TREATED	FAK_SRC	0.39174358220541133
0	TREATED	RB_CDK4	0.2358856457033962
0	TREATED	SMAD15_BMPR	0.3465980169235552
0	TREATED	AKT123_MAPKAP2	0.11747425282994281
0	TREATED	CJUN_JNK	-0.01302109661787922
0	TREATED	AKT123_EGFR	0.0682160265353954
0	TREATED	AKT1_EGFR	0.008986506217449619
0	TREATED	SMAD159_BMPR	-0.10446622644977221
0	TREATED	IKBA_AKT1	0.034880503093623505
0	TREATED	CREB_P38	-0.10698693614231523
0	TREATED	RB_CDC2	-2.0017028716846608
0	TREATED	MAPKAP2_P38	-0.1472109145722037
0	TREATED	FAK_SRC	-0.15260566846414783
0	TREATED	RB_CDK4	-0.640848937323335
0	TREATED	SMAD15_BMPR	-0.17685520762359833
0	TREATED	AKT123_MAPKAP2	0.27851437447566446
0	TREATED	CJUN_JNK	0.021311207404891674
0	TREATED	AKT123_EGFR	0.08251802000209393
0	TREATED	AKT1_EGFR	0.09788735898693096
0	TREATED	SMAD159_BMPR	-0.035197686595385635
0	TREATED	IKBA_AKT1	-0.3912755917239288
0	TREATED	CREB_P38	0.09563251342614687
0	TREATED	RB_CDC2	3.0019191933329634
0	TREATED	MAPKAP2_P38	0.04182111474312626
0	TREATED	FAK_SRC	0.15795622045902974
0	TREATED	RB_CDK4	-0.19972176830332777
0	TREATED	SMAD15_BMPR	0.1835633123952084
0	TREATED	AKT123_MAPKAP2	-0.12598198773786215
0	TREATED	CJUN_JNK	-0.05377667432504396
0	TREATED	AKT123_EGFR	0.09482003150993877
0	TREATED	AKT1_EGFR	0.07318632447657654
0	TREATED	SMAD159_BMPR	-0.3356661887666884
0	TREATED	IKBA_AKT1	0.23230329452179987
0	TREATED	CREB_P38	0.11992397573849331
0	TREATED	RB_CDC2	-0.19404374116502998
0	TREATED	MAPKAP2_P38	-0.035775683434915904
0	TREATED	FAK_SRC	0.13097833262584613
0	TREATED	RB_CDK4	-0.09156230259938175
0	TREATED	SMAD15_BMPR	0.03897713953405113
0	TREATED	AKT123_MAPKAP2	-0.2614748446793251
0	TREATED	CJUN_JNK	-0.037637170974925666
0	TREATED	AKT123_EGFR	-0.12575265035666522
0	TREATED	AKT1_EGFR	-0.14144563506603045
0	TREATED	SMAD159_BMPR	-0.3842081244269411
0	TREATED	IKBA_AKT1	-0.409313215435116
0	TREATED	CREB_P38	0.09068975916495484
0	TREATED	RB_CDC2	1.8119164655004822
0	TREATED	MAPKAP2_P38	-0.007169097223206473
0	TREATED	FAK_SRC	0.15193584625558143
0	TREATED	RB_CDK4	-0.8232753473325507
0	TREATED	SMAD15_BMPR	-0.17411325749151327
0	TREATED	AKT123_MAPKAP2	-0.08630285177654053
0	TREATED	CJUN_JNK	-0.21901649674656468
0	TREATED	AKT123_EGFR	-0.0512069175043711
0	TREATED	AKT1_EGFR	-0.018149719934734826
0	TREATED	SMAD159_BMPR	0.13438096383099404
0	TREATED	IKBA_AKT1	0.03173028910889642
0	TREATED	CREB_P38	0.16207601733832389
0	TREATED	RB_CDC2	-1.093780995537604
0	TREATED	MAPKAP2_P38	-0.025997549693528882
0	TREATED	FAK_SRC	-0.07586432131360238
0	TREATED	RB_CDK4	0.46145012085061027
0	TREATED	SMAD15_BMPR	0.2865029479595191
0	TREATED	AKT123_MAPKAP2	-0.025431828040239718
0	TREATED	CJUN_JNK	0.057569099902183736
0	TREATED	AKT123_EGFR	-0.0303916193101416
0	TREATED	AKT1_EGFR	0.03395993713233619
0	TREATED	SMAD159_BMPR	-0.28714369859627425
0	TREATED	IKBA_AKT1	0.14712915715228286
0	TREATED	CREB_P38	0.25034650068499104
0	TREATED	RB_CDC2	0.1318455024310965
0	TREATED	MAPKAP2_P38	0.18214655284783796
0	TREATED	FAK_SRC	0.2748422461385303
0	TREATED	RB_CDK4	1.029532621905378
0	TREATED	SMAD15_BMPR	0.3604310158478634
0	TREATED	AKT123_MAPKAP2	-0.002799902363248355
0	TREATED	CJUN_JNK	0.010958570567729255
0	TREATED	AKT123_EGFR	0.0894638011620926
0	TREATED	AKT1_EGFR	-0.17707975905790316
0	TREATED	SMAD159_BMPR	-0.12902631852678276
0	TREATED	IKBA_AKT1	0.2596780264064356
0	TREATED	CREB_P38	0.25224279632571023
0	TREATED	RB_CDC2	3.276517811693036
0	TREATED	MAPKAP2_P38	0.1760575879422975
0	TREATED	FAK_SRC	0.04264712389746393
0	TREATED	RB_CDK4	-0.432919323518431
0	TREATED	SMAD15_BMPR	-0.17932975676390633
0	TREATED	AKT123_MAPKAP2	0.029993550751760495
0	TREATED	CJUN_JNK	0.033312991490605855
0	TREATED	AKT123_EGFR	-0.14702320117213943
0	TREATED	AKT1_EGFR	-0.24306537737943013
0	TREATED	SMAD159_BMPR	0.15235920773209047
0	TREATED	IKBA_AKT1	-0.03855624526641366
0	TREATED	CREB_P38	0.49816387991518163
0	TREATED	RB_CDC2	-0.09534690500667731
0	TREATED	MAPKAP2_P38	-0.27745175645150544
0	TREATED	FAK_SRC	0.11161227902383516
0	TREATED	RB_CDK4	0.5898268150447032
0	TREATED	SMAD15_BMPR	-0.02798691425038244
0	TREATED	AKT123_MAPKAP2	-0.08698057805865227
0	TREATED	CJUN_JNK	-0.04218068406453055
0	TREATED	AKT123_EGFR	0.1121111772612958
0	TREATED	AKT1_EGFR	-0.03531665980126891
0	TREATED	SMAD159_BMPR	0.05353674642560807
0	TREATED	IKBA_AKT1	0.0796444493047413
0	TREATED	CREB_P38	-0.4820648961842142
0	TREATED	RB_CDC2	-0.022219886194323912
0	TREATED	MAPKAP2_P38	0.09727783104792723
0	TREATED	FAK_SRC	-0.08290775050613784
0	TREATED	RB_CDK4	-0.6812845066062977
0	TREATED	SMAD15_BMPR	-0.07801362339033825
