"sampleID","antibodyID","antibody_count","counts_subsampled","count_scaled","treatment","uniquenr","treatment_uniquenr","sample_folder","well_name","plate_row","plate_column","Ab_name","Ab_barcode_nr" 
"plate_1_169","JNK_32",170,55,0.657142857142857,"vehicle",4,"vehicle_4","plate_1",169,"B",7,"JNK",32
"plate_2_169","JNK_32",152,40,0.442857142857143,"AG1478",1,"AG1478_1","plate_2",169,"B",7,"JNK",32
"plate_4_169","JNK_32",115,49,0.571428571428571,"AG1478",2,"AG1478_2","plate_4",169,"B",7,"JNK",32
"plate_6_169","JNK_32",98,42,0.471428571428571,"vehicle",5,"vehicle_5","plate_6",169,"B",7,"JNK",32
"plate_4_172","JNK_32",146,40,0.442857142857143,"AG1478",3,"AG1478_3","plate_4",172,"B",10,"JNK",32
"plate_5_172","JNK_32",102,39,0.428571428571429,"AG1478",4,"AG1478_4","plate_5",172,"B",10,"JNK",32
"plate_1_186","JNK_32",219,33,0.342857142857143,"AG1478",5,"AG1478_5","plate_1",186,"C",12,"JNK",32
"plate_3_186","JNK_32",148,33,0.342857142857143,"AG1478",6,"AG1478_6","plate_3",186,"C",12,"JNK",32
"plate_5_186","JNK_32",141,34,0.357142857142857,"AG1478",7,"AG1478_7","plate_5",186,"C",12,"JNK",32
"plate_1_156","JNK_32",140,57,0.685714285714286,"AG1478",8,"AG1478_8","plate_1",156,"A",6,"JNK",32
"plate_3_156","JNK_32",94,45,0.514285714285714,"AG1478",9,"AG1478_9","plate_3",156,"A",6,"JNK",32
"plate_4_156","JNK_32",222,29,0.285714285714286,"vehicle",6,"vehicle_6","plate_4",156,"A",6,"JNK",32
"plate_5_156","JNK_32",158,41,0.457142857142857,"AG1478",10,"AG1478_10","plate_5",156,"A",6,"JNK",32
"plate_1_154","JNK_32",253,41,0.457142857142857,"AG1478",11,"AG1478_11","plate_1",154,"A",4,"JNK",32
"plate_2_154","JNK_32",95,55,0.657142857142857,"AG1478",12,"AG1478_12","plate_2",154,"A",4,"JNK",32
"plate_4_154","JNK_32",141,65,0.8,"AG1478",13,"AG1478_13","plate_4",154,"A",4,"JNK",32
"plate_5_154","JNK_32",201,49,0.571428571428571,"vehicle",7,"vehicle_7","plate_5",154,"A",4,"JNK",32
"plate_1_155","JNK_32",209,55,0.657142857142857,"AG1478",14,"AG1478_14","plate_1",155,"A",5,"JNK",32
"plate_2_155","JNK_32",175,42,0.471428571428571,"vehicle",8,"vehicle_8","plate_2",155,"A",5,"JNK",32
"plate_6_155","JNK_32",133,35,0.371428571428571,"AG1478",15,"AG1478_15","plate_6",155,"A",5,"JNK",32
"plate_1_174","JNK_32",108,45,0.514285714285714,"vehicle",9,"vehicle_9","plate_1",174,"B",12,"JNK",32
"plate_3_174","JNK_32",202,32,0.328571428571429,"AG1478",16,"AG1478_16","plate_3",174,"B",12,"JNK",32
"plate_5_174","JNK_32",123,45,0.514285714285714,"AG1478",17,"AG1478_17","plate_5",174,"B",12,"JNK",32
"plate_1_183","JNK_32",80,29,0.285714285714286,"AG1478",18,"AG1478_18","plate_1",183,"C",9,"JNK",32
"plate_2_183","JNK_32",66,28,0.271428571428571,"AG1478",19,"AG1478_19","plate_2",183,"C",9,"JNK",32
"plate_5_183","JNK_32",57,45,0.514285714285714,"AG1478",20,"AG1478_20","plate_5",183,"C",9,"JNK",32
"plate_6_183","JNK_32",98,23,0.2,"AG1478",21,"AG1478_21","plate_6",183,"C",9,"JNK",32
"plate_2_151","JNK_32",106,44,0.5,"AG1478",22,"AG1478_22","plate_2",151,"A",1,"JNK",32
"plate_5_151","JNK_32",103,35,0.371428571428571,"AG1478",23,"AG1478_23","plate_5",151,"A",1,"JNK",32
"plate_6_151","JNK_32",146,37,0.4,"AG1478",24,"AG1478_24","plate_6",151,"A",1,"JNK",32
"plate_1_190","JNK_32",296,29,0.285714285714286,"vehicle",10,"vehicle_10","plate_1",190,"D",4,"JNK",32
"plate_2_190","JNK_32",107,66,0.814285714285714,"AG1478",25,"AG1478_25","plate_2",190,"D",4,"JNK",32
"plate_4_190","JNK_32",209,52,0.614285714285714,"AG1478",26,"AG1478_26","plate_4",190,"D",4,"JNK",32
"plate_1_173","JNK_32",102,41,0.457142857142857,"AG1478",27,"AG1478_27","plate_1",173,"B",11,"JNK",32
"plate_2_173","JNK_32",123,41,0.457142857142857,"vehicle",11,"vehicle_11","plate_2",173,"B",11,"JNK",32
"plate_3_173","JNK_32",137,50,0.585714285714286,"vehicle",12,"vehicle_12","plate_3",173,"B",11,"JNK",32
"plate_5_173","JNK_32",107,52,0.614285714285714,"vehicle",13,"vehicle_13","plate_5",173,"B",11,"JNK",32
"plate_6_173","JNK_32",87,47,0.542857142857143,"AG1478",28,"AG1478_28","plate_6",173,"B",11,"JNK",32
"plate_1_187","JNK_32",142,37,0.4,"AG1478",29,"AG1478_29","plate_1",187,"D",1,"JNK",32
"plate_2_187","JNK_32",181,49,0.571428571428571,"vehicle",14,"vehicle_14","plate_2",187,"D",1,"JNK",32
"plate_3_187","JNK_32",206,40,0.442857142857143,"vehicle",15,"vehicle_15","plate_3",187,"D",1,"JNK",32
"plate_4_187","JNK_32",169,28,0.271428571428571,"vehicle",16,"vehicle_16","plate_4",187,"D",1,"JNK",32
"plate_5_187","JNK_32",206,46,0.528571428571429,"AG1478",30,"AG1478_30","plate_5",187,"D",1,"JNK",32
"plate_6_187","JNK_32",163,50,0.585714285714286,"vehicle",17,"vehicle_17","plate_6",187,"D",1,"JNK",32
"plate_1_178","JNK_32",152,79,1,"AG1478",31,"AG1478_31","plate_1",178,"C",4,"JNK",32
"plate_2_178","JNK_32",189,59,0.714285714285714,"AG1478",32,"AG1478_32","plate_2",178,"C",4,"JNK",32
"plate_1_168","JNK_32",176,42,0.471428571428571,"AG1478",33,"AG1478_33","plate_1",168,"B",6,"JNK",32
"plate_4_168","JNK_32",235,32,0.328571428571429,"vehicle",18,"vehicle_18","plate_4",168,"B",6,"JNK",32
"plate_5_168","JNK_32",81,32,0.328571428571429,"AG1478",34,"AG1478_34","plate_5",168,"B",6,"JNK",32
"plate_2_185","JNK_32",89,38,0.414285714285714,"AG1478",35,"AG1478_35","plate_2",185,"C",11,"JNK",32
"plate_3_185","JNK_32",219,58,0.7,"vehicle",19,"vehicle_19","plate_3",185,"C",11,"JNK",32
"plate_4_185","JNK_32",213,37,0.4,"AG1478",36,"AG1478_36","plate_4",185,"C",11,"JNK",32
"plate_5_185","JNK_32",126,35,0.371428571428571,"AG1478",37,"AG1478_37","plate_5",185,"C",11,"JNK",32
"plate_5_157","JNK_32",94,29,0.285714285714286,"vehicle",20,"vehicle_20","plate_5",157,"A",7,"JNK",32
"plate_4_181","JNK_32",397,29,0.285714285714286,"vehicle",21,"vehicle_21","plate_4",181,"C",7,"JNK",32
"plate_5_181","JNK_32",65,54,0.642857142857143,"AG1478",38,"AG1478_38","plate_5",181,"C",7,"JNK",32
"plate_1_177","JNK_32",99,32,0.328571428571429,"AG1478",39,"AG1478_39","plate_1",177,"C",3,"JNK",32
"plate_6_177","JNK_32",69,45,0.514285714285714,"AG1478",40,"AG1478_40","plate_6",177,"C",3,"JNK",32
"plate_2_166","JNK_32",103,37,0.4,"AG1478",41,"AG1478_41","plate_2",166,"B",4,"JNK",32
"plate_3_166","JNK_32",141,49,0.571428571428571,"vehicle",22,"vehicle_22","plate_3",166,"B",4,"JNK",32
"plate_2_167","JNK_32",76,32,0.328571428571429,"AG1478",42,"AG1478_42","plate_2",167,"B",5,"JNK",32
"plate_3_167","JNK_32",69,33,0.342857142857143,"AG1478",43,"AG1478_43","plate_3",167,"B",5,"JNK",32
"plate_4_167","JNK_32",153,38,0.414285714285714,"AG1478",44,"AG1478_44","plate_4",167,"B",5,"JNK",32
"plate_6_167","JNK_32",153,49,0.571428571428571,"AG1478",45,"AG1478_45","plate_6",167,"B",5,"JNK",32
"plate_1_192","JNK_32",184,43,0.485714285714286,"vehicle",23,"vehicle_23","plate_1",192,"D",6,"JNK",32
"plate_2_192","JNK_32",223,63,0.771428571428571,"vehicle",24,"vehicle_24","plate_2",192,"D",6,"JNK",32
"plate_3_192","JNK_32",125,46,0.528571428571429,"AG1478",46,"AG1478_46","plate_3",192,"D",6,"JNK",32
"plate_4_192","JNK_32",106,32,0.328571428571429,"AG1478",47,"AG1478_47","plate_4",192,"D",6,"JNK",32
"plate_1_188","JNK_32",220,31,0.314285714285714,"AG1478",48,"AG1478_48","plate_1",188,"D",2,"JNK",32
"plate_2_188","JNK_32",78,26,0.242857142857143,"AG1478",49,"AG1478_49","plate_2",188,"D",2,"JNK",32
"plate_4_188","JNK_32",132,42,0.471428571428571,"AG1478",50,"AG1478_50","plate_4",188,"D",2,"JNK",32
"plate_5_188","JNK_32",180,34,0.357142857142857,"AG1478",51,"AG1478_51","plate_5",188,"D",2,"JNK",32
"plate_1_191","JNK_32",184,22,0.185714285714286,"vehicle",25,"vehicle_25","plate_1",191,"D",5,"JNK",32
"plate_3_191","JNK_32",272,35,0.371428571428571,"vehicle",26,"vehicle_26","plate_3",191,"D",5,"JNK",32
"plate_4_191","JNK_32",96,38,0.414285714285714,"vehicle",27,"vehicle_27","plate_4",191,"D",5,"JNK",32
"plate_6_191","JNK_32",171,30,0.3,"vehicle",28,"vehicle_28","plate_6",191,"D",5,"JNK",32
"plate_1_189","JNK_32",131,48,0.557142857142857,"AG1478",52,"AG1478_52","plate_1",189,"D",3,"JNK",32
"plate_3_184","JNK_32",208,46,0.528571428571429,"vehicle",29,"vehicle_29","plate_3",184,"C",10,"JNK",32
"plate_2_170","JNK_32",99,38,0.414285714285714,"vehicle",30,"vehicle_30","plate_2",170,"B",8,"JNK",32
"plate_3_170","JNK_32",95,47,0.542857142857143,"AG1478",53,"AG1478_53","plate_3",170,"B",8,"JNK",32
"plate_1_179","JNK_32",346,38,0.414285714285714,"vehicle",31,"vehicle_31","plate_1",179,"C",5,"JNK",32
"plate_2_179","JNK_32",278,62,0.757142857142857,"AG1478",54,"AG1478_54","plate_2",179,"C",5,"JNK",32
"plate_4_179","JNK_32",152,49,0.571428571428571,"AG1478",55,"AG1478_55","plate_4",179,"C",5,"JNK",32
"plate_5_179","JNK_32",123,29,0.285714285714286,"AG1478",56,"AG1478_56","plate_5",179,"C",5,"JNK",32
"plate_6_179","JNK_32",199,36,0.385714285714286,"AG1478",57,"AG1478_57","plate_6",179,"C",5,"JNK",32
"plate_5_153","JNK_32",297,28,0.271428571428571,"vehicle",32,"vehicle_32","plate_5",153,"A",3,"JNK",32
"plate_6_153","JNK_32",180,60,0.728571428571429,"AG1478",58,"AG1478_58","plate_6",153,"A",3,"JNK",32
"plate_1_175","JNK_32",91,33,0.342857142857143,"AG1478",59,"AG1478_59","plate_1",175,"C",1,"JNK",32
"plate_2_175","JNK_32",107,30,0.3,"AG1478",60,"AG1478_60","plate_2",175,"C",1,"JNK",32
"plate_3_175","JNK_32",87,38,0.414285714285714,"AG1478",61,"AG1478_61","plate_3",175,"C",1,"JNK",32
"plate_5_175","JNK_32",62,35,0.371428571428571,"vehicle",33,"vehicle_33","plate_5",175,"C",1,"JNK",32
"plate_3_237","JNK_32",166,37,0.4,"vehicle",34,"vehicle_34","plate_3",237,"H",3,"JNK",32
"plate_4_237","JNK_32",156,31,0.314285714285714,"AG1478",62,"AG1478_62","plate_4",237,"H",3,"JNK",32
"plate_6_237","JNK_32",100,26,0.242857142857143,"AG1478",63,"AG1478_63","plate_6",237,"H",3,"JNK",32
"plate_3_182","JNK_32",141,23,0.2,"vehicle",35,"vehicle_35","plate_3",182,"C",8,"JNK",32
"plate_5_182","JNK_32",221,32,0.328571428571429,"vehicle",36,"vehicle_36","plate_5",182,"C",8,"JNK",32
"plate_1_222","JNK_32",102,44,0.5,"AG1478",64,"AG1478_64","plate_1",222,"F",12,"JNK",32
"plate_2_222","JNK_32",52,38,0.414285714285714,"AG1478",65,"AG1478_65","plate_2",222,"F",12,"JNK",32
"plate_4_222","JNK_32",82,39,0.428571428571429,"AG1478",66,"AG1478_66","plate_4",222,"F",12,"JNK",32
"plate_5_222","JNK_32",155,33,0.342857142857143,"vehicle",37,"vehicle_37","plate_5",222,"F",12,"JNK",32
"plate_2_221","JNK_32",149,58,0.7,"AG1478",67,"AG1478_67","plate_2",221,"F",11,"JNK",32
"plate_1_213","JNK_32",222,36,0.385714285714286,"vehicle",38,"vehicle_38","plate_1",213,"F",3,"JNK",32
"plate_3_213","JNK_32",387,27,0.257142857142857,"vehicle",39,"vehicle_39","plate_3",213,"F",3,"JNK",32
"plate_5_213","JNK_32",100,42,0.471428571428571,"AG1478",68,"AG1478_68","plate_5",213,"F",3,"JNK",32
"plate_6_213","JNK_32",102,36,0.385714285714286,"AG1478",69,"AG1478_69","plate_6",213,"F",3,"JNK",32
"plate_2_235","JNK_32",210,50,0.585714285714286,"vehicle",40,"vehicle_40","plate_2",235,"H",1,"JNK",32
"plate_6_235","JNK_32",176,51,0.6,"AG1478",70,"AG1478_70","plate_6",235,"H",1,"JNK",32
"plate_1_176","JNK_32",52,27,0.257142857142857,"AG1478",71,"AG1478_71","plate_1",176,"C",2,"JNK",32
"plate_2_176","JNK_32",30,21,0.171428571428571,"AG1478",72,"AG1478_72","plate_2",176,"C",2,"JNK",32
"plate_3_176","JNK_32",34,9,0,"vehicle",41,"vehicle_41","plate_3",176,"C",2,"JNK",32
"plate_5_176","JNK_32",51,19,0.142857142857143,"AG1478",73,"AG1478_73","plate_5",176,"C",2,"JNK",32
"plate_1_231","JNK_32",170,53,0.628571428571429,"AG1478",74,"AG1478_74","plate_1",231,"G",9,"JNK",32
"plate_2_231","JNK_32",77,37,0.4,"AG1478",75,"AG1478_75","plate_2",231,"G",9,"JNK",32
"plate_3_231","JNK_32",270,33,0.342857142857143,"vehicle",42,"vehicle_42","plate_3",231,"G",9,"JNK",32
"plate_5_231","JNK_32",158,35,0.371428571428571,"vehicle",43,"vehicle_43","plate_5",231,"G",9,"JNK",32
"plate_6_231","JNK_32",158,35,0.371428571428571,"vehicle",44,"vehicle_44","plate_6",231,"G",9,"JNK",32
"plate_1_205","JNK_32",210,61,0.742857142857143,"vehicle",45,"vehicle_45","plate_1",205,"E",7,"JNK",32
"plate_2_205","JNK_32",58,34,0.357142857142857,"AG1478",76,"AG1478_76","plate_2",205,"E",7,"JNK",32
"plate_6_205","JNK_32",85,52,0.614285714285714,"vehicle",46,"vehicle_46","plate_6",205,"E",7,"JNK",32
"plate_1_241","JNK_32",154,52,0.614285714285714,"AG1478",77,"AG1478_77","plate_1",241,"H",7,"JNK",32
"plate_4_241","JNK_32",151,57,0.685714285714286,"AG1478",78,"AG1478_78","plate_4",241,"H",7,"JNK",32
"plate_6_241","JNK_32",139,38,0.414285714285714,"AG1478",79,"AG1478_79","plate_6",241,"H",7,"JNK",32
"plate_3_206","JNK_32",175,26,0.242857142857143,"vehicle",47,"vehicle_47","plate_3",206,"E",8,"JNK",32
"plate_5_206","JNK_32",94,31,0.314285714285714,"AG1478",80,"AG1478_80","plate_5",206,"E",8,"JNK",32
"plate_3_216","JNK_32",212,36,0.385714285714286,"AG1478",81,"AG1478_81","plate_3",216,"F",6,"JNK",32
"plate_1_165","JNK_32",404,32,0.328571428571429,"vehicle",48,"vehicle_48","plate_1",165,"B",3,"JNK",32
"plate_5_165","JNK_32",388,51,0.6,"vehicle",49,"vehicle_49","plate_5",165,"B",3,"JNK",32
"plate_1_230","JNK_32",283,42,0.471428571428571,"vehicle",50,"vehicle_50","plate_1",230,"G",8,"JNK",32
"plate_2_230","JNK_32",163,36,0.385714285714286,"AG1478",82,"AG1478_82","plate_2",230,"G",8,"JNK",32
"plate_4_230","JNK_32",166,25,0.228571428571429,"AG1478",83,"AG1478_83","plate_4",230,"G",8,"JNK",32
"plate_1_203","JNK_32",184,55,0.657142857142857,"vehicle",51,"vehicle_51","plate_1",203,"E",5,"JNK",32
"plate_2_203","JNK_32",114,41,0.457142857142857,"vehicle",52,"vehicle_52","plate_2",203,"E",5,"JNK",32
"plate_5_203","JNK_32",104,44,0.5,"AG1478",84,"AG1478_84","plate_5",203,"E",5,"JNK",32
"plate_3_209","JNK_32",234,39,0.428571428571429,"vehicle",53,"vehicle_53","plate_3",209,"E",11,"JNK",32
"plate_4_209","JNK_32",192,47,0.542857142857143,"AG1478",85,"AG1478_85","plate_4",209,"E",11,"JNK",32
"plate_5_209","JNK_32",178,45,0.514285714285714,"vehicle",54,"vehicle_54","plate_5",209,"E",11,"JNK",32
"plate_5_240","JNK_32",134,42,0.471428571428571,"vehicle",55,"vehicle_55","plate_5",240,"H",6,"JNK",32
"plate_4_223","JNK_32",196,39,0.428571428571429,"AG1478",86,"AG1478_86","plate_4",223,"G",1,"JNK",32
"plate_2_236","JNK_32",102,34,0.357142857142857,"AG1478",87,"AG1478_87","plate_2",236,"H",2,"JNK",32
"plate_4_236","JNK_32",70,55,0.657142857142857,"vehicle",56,"vehicle_56","plate_4",236,"H",2,"JNK",32
"plate_5_236","JNK_32",102,42,0.471428571428571,"AG1478",88,"AG1478_88","plate_5",236,"H",2,"JNK",32
"plate_1_159","JNK_32",199,40,0.442857142857143,"AG1478",89,"AG1478_89","plate_1",159,"A",9,"JNK",32
"plate_2_159","JNK_32",145,34,0.357142857142857,"vehicle",57,"vehicle_57","plate_2",159,"A",9,"JNK",32
"plate_5_159","JNK_32",84,44,0.5,"AG1478",90,"AG1478_90","plate_5",159,"A",9,"JNK",32
"plate_6_159","JNK_32",52,41,0.457142857142857,"AG1478",91,"AG1478_91","plate_6",159,"A",9,"JNK",32
"plate_4_219","JNK_32",356,27,0.257142857142857,"vehicle",58,"vehicle_58","plate_4",219,"F",9,"JNK",32
"plate_5_219","JNK_32",358,36,0.385714285714286,"vehicle",59,"vehicle_59","plate_5",219,"F",9,"JNK",32
"plate_6_219","JNK_32",130,38,0.414285714285714,"vehicle",60,"vehicle_60","plate_6",219,"F",9,"JNK",32
"plate_1_212","JNK_32",215,32,0.328571428571429,"vehicle",61,"vehicle_61","plate_1",212,"F",2,"JNK",32
"plate_2_212","JNK_32",252,39,0.428571428571429,"vehicle",62,"vehicle_62","plate_2",212,"F",2,"JNK",32
"plate_4_212","JNK_32",120,29,0.285714285714286,"AG1478",92,"AG1478_92","plate_4",212,"F",2,"JNK",32
"plate_2_238","JNK_32",195,47,0.542857142857143,"AG1478",93,"AG1478_93","plate_2",238,"H",4,"JNK",32
"plate_4_238","JNK_32",99,36,0.385714285714286,"AG1478",94,"AG1478_94","plate_4",238,"H",4,"JNK",32
"plate_5_238","JNK_32",103,40,0.442857142857143,"vehicle",63,"vehicle_63","plate_5",238,"H",4,"JNK",32
"plate_6_238","JNK_32",46,23,0.2,"AG1478",95,"AG1478_95","plate_6",238,"H",4,"JNK",32
"plate_2_232","JNK_32",140,48,0.557142857142857,"AG1478",96,"AG1478_96","plate_2",232,"G",10,"JNK",32
"plate_3_232","JNK_32",107,36,0.385714285714286,"AG1478",97,"AG1478_97","plate_3",232,"G",10,"JNK",32
"plate_5_232","JNK_32",161,62,0.757142857142857,"AG1478",98,"AG1478_98","plate_5",232,"G",10,"JNK",32
"plate_2_180","JNK_32",162,37,0.4,"vehicle",64,"vehicle_64","plate_2",180,"C",6,"JNK",32
"plate_3_180","JNK_32",146,47,0.542857142857143,"AG1478",99,"AG1478_99","plate_3",180,"C",6,"JNK",32
"plate_5_180","JNK_32",243,36,0.385714285714286,"vehicle",65,"vehicle_65","plate_5",180,"C",6,"JNK",32
"plate_6_180","JNK_32",122,23,0.2,"AG1478",100,"AG1478_100","plate_6",180,"C",6,"JNK",32
"plate_2_204","JNK_32",313,32,0.328571428571429,"vehicle",66,"vehicle_66","plate_2",204,"E",6,"JNK",32
"plate_3_204","JNK_32",366,26,0.242857142857143,"vehicle",67,"vehicle_67","plate_3",204,"E",6,"JNK",32
"plate_5_204","JNK_32",341,47,0.542857142857143,"vehicle",68,"vehicle_68","plate_5",204,"E",6,"JNK",32
"plate_6_204","JNK_32",85,50,0.585714285714286,"AG1478",101,"AG1478_101","plate_6",204,"E",6,"JNK",32
"plate_2_210","JNK_32",127,35,0.371428571428571,"AG1478",102,"AG1478_102","plate_2",210,"E",12,"JNK",32
"plate_3_210","JNK_32",138,52,0.614285714285714,"AG1478",103,"AG1478_103","plate_3",210,"E",12,"JNK",32
"plate_4_210","JNK_32",213,41,0.457142857142857,"vehicle",69,"vehicle_69","plate_4",210,"E",12,"JNK",32
"plate_5_210","JNK_32",137,36,0.385714285714286,"AG1478",104,"AG1478_104","plate_5",210,"E",12,"JNK",32
"plate_6_210","JNK_32",121,40,0.442857142857143,"vehicle",70,"vehicle_70","plate_6",210,"E",12,"JNK",32
"plate_1_224","JNK_32",141,44,0.5,"AG1478",105,"AG1478_105","plate_1",224,"G",2,"JNK",32
"plate_2_224","JNK_32",135,26,0.242857142857143,"vehicle",71,"vehicle_71","plate_2",224,"G",2,"JNK",32
"plate_6_224","JNK_32",166,26,0.242857142857143,"vehicle",72,"vehicle_72","plate_6",224,"G",2,"JNK",32
"plate_2_228","JNK_32",139,24,0.214285714285714,"AG1478",106,"AG1478_106","plate_2",228,"G",6,"JNK",32
"plate_4_228","JNK_32",308,24,0.214285714285714,"vehicle",73,"vehicle_73","plate_4",228,"G",6,"JNK",32
"plate_5_228","JNK_32",107,52,0.614285714285714,"vehicle",74,"vehicle_74","plate_5",228,"G",6,"JNK",32
"plate_6_228","JNK_32",114,32,0.328571428571429,"vehicle",75,"vehicle_75","plate_6",228,"G",6,"JNK",32
"plate_2_201","JNK_32",64,54,0.642857142857143,"AG1478",107,"AG1478_107","plate_2",201,"E",3,"JNK",32
"plate_4_201","JNK_32",85,45,0.514285714285714,"AG1478",108,"AG1478_108","plate_4",201,"E",3,"JNK",32
"plate_5_201","JNK_32",104,35,0.371428571428571,"AG1478",109,"AG1478_109","plate_5",201,"E",3,"JNK",32
"plate_6_201","JNK_32",63,23,0.2,"AG1478",110,"AG1478_110","plate_6",201,"E",3,"JNK",32
"plate_1_211","JNK_32",160,27,0.257142857142857,"AG1478",111,"AG1478_111","plate_1",211,"F",1,"JNK",32
"plate_2_211","JNK_32",308,28,0.271428571428571,"vehicle",76,"vehicle_76","plate_2",211,"F",1,"JNK",32
"plate_4_211","JNK_32",156,27,0.257142857142857,"vehicle",77,"vehicle_77","plate_4",211,"F",1,"JNK",32
"plate_2_220","JNK_32",195,48,0.557142857142857,"AG1478",112,"AG1478_112","plate_2",220,"F",10,"JNK",32
"plate_5_220","JNK_32",158,22,0.185714285714286,"vehicle",78,"vehicle_78","plate_5",220,"F",10,"JNK",32
"plate_6_220","JNK_32",188,40,0.442857142857143,"AG1478",113,"AG1478_113","plate_6",220,"F",10,"JNK",32
"plate_1_214","JNK_32",253,35,0.371428571428571,"AG1478",114,"AG1478_114","plate_1",214,"F",4,"JNK",32
"plate_2_214","JNK_32",195,53,0.628571428571429,"vehicle",79,"vehicle_79","plate_2",214,"F",4,"JNK",32
"plate_5_214","JNK_32",76,36,0.385714285714286,"AG1478",115,"AG1478_115","plate_5",214,"F",4,"JNK",32
"plate_2_202","JNK_32",128,31,0.314285714285714,"AG1478",116,"AG1478_116","plate_2",202,"E",4,"JNK",32
"plate_4_202","JNK_32",114,38,0.414285714285714,"vehicle",80,"vehicle_80","plate_4",202,"E",4,"JNK",32
"plate_5_202","JNK_32",145,32,0.328571428571429,"vehicle",81,"vehicle_81","plate_5",202,"E",4,"JNK",32
"plate_3_218","JNK_32",125,46,0.528571428571429,"AG1478",117,"AG1478_117","plate_3",218,"F",8,"JNK",32
"plate_5_218","JNK_32",206,42,0.471428571428571,"vehicle",82,"vehicle_82","plate_5",218,"F",8,"JNK",32
"plate_4_198","JNK_32",23,23,0.2,"vehicle",83,"vehicle_83","plate_4",198,"D",12,"JNK",32
"plate_1_244","JNK_32",186,57,0.685714285714286,"vehicle",84,"vehicle_84","plate_1",244,"H",10,"JNK",32
"plate_3_244","JNK_32",141,37,0.4,"AG1478",118,"AG1478_118","plate_3",244,"H",10,"JNK",32
"plate_4_244","JNK_32",349,36,0.385714285714286,"vehicle",85,"vehicle_85","plate_4",244,"H",10,"JNK",32
"plate_5_244","JNK_32",105,47,0.542857142857143,"AG1478",119,"AG1478_119","plate_5",244,"H",10,"JNK",32
"plate_1_194","JNK_32",229,29,0.285714285714286,"AG1478",120,"AG1478_120","plate_1",194,"D",8,"JNK",32
"plate_2_194","JNK_32",94,39,0.428571428571429,"AG1478",121,"AG1478_121","plate_2",194,"D",8,"JNK",32
"plate_3_194","JNK_32",187,43,0.485714285714286,"AG1478",122,"AG1478_122","plate_3",194,"D",8,"JNK",32
"plate_4_194","JNK_32",99,38,0.414285714285714,"AG1478",123,"AG1478_123","plate_4",194,"D",8,"JNK",32
"plate_5_194","JNK_32",181,61,0.742857142857143,"AG1478",124,"AG1478_124","plate_5",194,"D",8,"JNK",32
"plate_1_227","JNK_32",115,35,0.371428571428571,"AG1478",125,"AG1478_125","plate_1",227,"G",5,"JNK",32
"plate_3_227","JNK_32",345,34,0.357142857142857,"vehicle",86,"vehicle_86","plate_3",227,"G",5,"JNK",32
"plate_6_227","JNK_32",327,34,0.357142857142857,"vehicle",87,"vehicle_87","plate_6",227,"G",5,"JNK",32
"plate_3_200","JNK_32",72,45,0.514285714285714,"AG1478",126,"AG1478_126","plate_3",200,"E",2,"JNK",32
"plate_4_200","JNK_32",228,40,0.442857142857143,"vehicle",88,"vehicle_88","plate_4",200,"E",2,"JNK",32
"plate_5_200","JNK_32",187,48,0.557142857142857,"AG1478",127,"AG1478_127","plate_5",200,"E",2,"JNK",32
"plate_4_163","JNK_32",139,47,0.542857142857143,"AG1478",128,"AG1478_128","plate_4",163,"B",1,"JNK",32
"plate_5_163","JNK_32",159,31,0.314285714285714,"AG1478",129,"AG1478_129","plate_5",163,"B",1,"JNK",32
"plate_3_217","JNK_32",154,43,0.485714285714286,"AG1478",130,"AG1478_130","plate_3",217,"F",7,"JNK",32
"plate_5_217","JNK_32",58,23,0.2,"AG1478",131,"AG1478_131","plate_5",217,"F",7,"JNK",32
"plate_6_217","JNK_32",90,43,0.485714285714286,"vehicle",89,"vehicle_89","plate_6",217,"F",7,"JNK",32
"plate_4_195","JNK_32",188,47,0.542857142857143,"AG1478",132,"AG1478_132","plate_4",195,"D",9,"JNK",32
"plate_6_195","JNK_32",242,41,0.457142857142857,"vehicle",90,"vehicle_90","plate_6",195,"D",9,"JNK",32
"plate_1_160","JNK_32",118,43,0.485714285714286,"AG1478",133,"AG1478_133","plate_1",160,"A",10,"JNK",32
"plate_4_160","JNK_32",104,26,0.242857142857143,"AG1478",134,"AG1478_134","plate_4",160,"A",10,"JNK",32
"plate_5_160","JNK_32",118,40,0.442857142857143,"vehicle",91,"vehicle_91","plate_5",160,"A",10,"JNK",32
"plate_6_160","JNK_32",97,44,0.5,"AG1478",135,"AG1478_135","plate_6",160,"A",10,"JNK",32
"plate_2_161","JNK_32",295,30,0.3,"AG1478",136,"AG1478_136","plate_2",161,"A",11,"JNK",32
"plate_5_161","JNK_32",137,34,0.357142857142857,"vehicle",92,"vehicle_92","plate_5",161,"A",11,"JNK",32
"plate_2_226","JNK_32",121,31,0.314285714285714,"AG1478",137,"AG1478_137","plate_2",226,"G",4,"JNK",32
"plate_4_226","JNK_32",250,31,0.314285714285714,"vehicle",93,"vehicle_93","plate_4",226,"G",4,"JNK",32
"plate_5_226","JNK_32",55,28,0.271428571428571,"AG1478",138,"AG1478_138","plate_5",226,"G",4,"JNK",32
"plate_6_226","JNK_32",210,35,0.371428571428571,"vehicle",94,"vehicle_94","plate_6",226,"G",4,"JNK",32
"plate_2_246","JNK_32",205,63,0.771428571428571,"vehicle",95,"vehicle_95","plate_2",246,"H",12,"JNK",32
