sample_id	ab_id	treatment	ab_count_raw	ab_count_subsampled	ab_count_clr	uniquenr	treatment_uniquenr	sample_folder	well_name	plate_row	plate_column	ab_name	ab_barcode	normfactor	lib_size	ab_count_tmm
plate_3_194	RSK-p90-p_68	AG1478	125	26	-0.6064274262309963	122	AG1478_122	plate_3	194	D	8	RSK-p90-p	68	0.9149237930762195	47511	0.0030048651653418676
plate_4_194	RSK-p90-p_68	AG1478	93	30	-0.33825625964660855	123	AG1478_123	plate_4	194	D	8	RSK-p90-p	68	0.9919643932097411	27158	0.0035965663177471695
plate_5_194	RSK-p90-p_68	AG1478	77	26	-1.031157252209459	124	AG1478_124	plate_5	194	D	8	RSK-p90-p	68	1.4615492726417967	29954	0.0015075663607426
plate_1_227	RSK-p90-p_68	AG1478	106	30	-0.3653524250282176	125	AG1478_125	plate_1	227	G	5	RSK-p90-p	68	1.0721097208292254	28864	0.003349624522936275
plate_3_227	RSK-p90-p_68	vehicle	249	18	-0.7347121650680819	86	vehicle_86	plate_3	227	G	5	RSK-p90-p	68	0.9723996600917896	96014	0.0027962303702334973
plate_6_227	RSK-p90-p_68	vehicle	225	21	-0.8101015506780831	87	vehicle_87	plate_6	227	G	5	RSK-p90-p	68	0.8956459941022327	109992	0.002245670548833051
plate_3_200	RSK-p90-p_68	AG1478	52	39	-0.3942026943111272	126	AG1478_126	plate_3	200	E	2	RSK-p90-p	68	1.1431366396696192	13654	0.0034607910348664304
plate_4_200	RSK-p90-p_68	vehicle	194	35	-0.3496879992915609	88	vehicle_88	plate_4	200	E	2	RSK-p90-p	68	1.0825357975726706	49128	0.0037922155266861446
plate_5_200	RSK-p90-p_68	AG1478	135	30	-0.45698414894884287	127	AG1478_127	plate_5	200	E	2	RSK-p90-p	68	1.0082010621164164	40756	0.0030341936650600037
plate_4_163	RSK-p90-p_68	AG1478	94	28	-0.5739182955803699	128	AG1478_128	plate_4	163	B	1	RSK-p90-p	68	1.0690019743879442	30683	0.0030102581719281068
plate_5_163	RSK-p90-p_68	AG1478	188	45	-0.30836412548872083	129	AG1478_129	plate_5	163	B	1	RSK-p90-p	68	1.0019600107926798	48652	0.0036053613664369984
plate_3_217	RSK-p90-p_68	AG1478	52	16	-1.052534051408434	130	AG1478_130	plate_3	217	F	7	RSK-p90-p	68	0.9451286465324735	30091	0.001957668274789898
plate_5_217	RSK-p90-p_68	AG1478	61	31	-0.4068282493349571	131	AG1478_131	plate_5	217	F	7	RSK-p90-p	68	0.9745882107492241	18714	0.0030933257393999077
plate_6_217	RSK-p90-p_68	vehicle	72	30	-0.5533230731826428	89	vehicle_89	plate_6	217	F	7	RSK-p90-p	68	0.9935188858127915	24090	0.002970017852035515
plate_4_195	RSK-p90-p_68	AG1478	96	26	-0.6707289725564127	132	AG1478_132	plate_4	195	D	9	RSK-p90-p	68	0.9672358321477403	37558	0.002787051131068149
plate_6_195	RSK-p90-p_68	vehicle	166	28	-0.5510517746295358	90	vehicle_90	plate_6	195	D	9	RSK-p90-p	68	0.8872027930013899	58058	0.0031844527816864065
plate_1_160	RSK-p90-p_68	AG1478	80	26	-0.5966768242881049	133	AG1478_133	plate_1	160	A	10	RSK-p90-p	68	0.9246717803775941	31416	0.0026781549211338665
plate_4_160	RSK-p90-p_68	AG1478	71	25	-0.7418492925608895	134	AG1478_134	plate_4	160	A	10	RSK-p90-p	68	0.9673174346498679	30211	0.0025739619025248683
plate_5_160	RSK-p90-p_68	vehicle	143	49	0.00255324425295011	91	vehicle_91	plate_5	160	A	10	RSK-p90-p	68	0.9571262406889642	30498	0.004647606941365432
plate_6_160	RSK-p90-p_68	AG1478	69	35	-0.2916804748066104	135	AG1478_135	plate_6	160	A	10	RSK-p90-p	68	1.0439325827109789	17321	0.0037776875497607604
plate_2_161	RSK-p90-p_68	AG1478	527	59	0.06563887422193115	136	AG1478_136	plate_2	161	A	11	RSK-p90-p	68	1.0469659463137697	85414	0.005984795810170388
plate_5_161	RSK-p90-p_68	vehicle	160	47	-0.11200314240147692	92	vehicle_92	plate_5	161	A	11	RSK-p90-p	68	1.027434390532187	33906	0.004341666849155742
plate_2_226	RSK-p90-p_68	AG1478	90	15	-0.5343143364002012	137	AG1478_137	plate_2	226	G	4	RSK-p90-p	68	1.0172924295658132	30819	0.0029622615931574124
plate_4_226	RSK-p90-p_68	vehicle	195	29	-0.5323005304239663	93	vehicle_93	plate_4	226	G	4	RSK-p90-p	68	0.9763997034680324	63632	0.003282987864983887
plate_5_226	RSK-p90-p_68	AG1478	44	24	-0.7132553047246248	138	AG1478_138	plate_5	226	G	4	RSK-p90-p	68	1.0110215484146556	17846	0.0021874028155307113
plate_6_226	RSK-p90-p_68	vehicle	152	31	-0.6618282082546916	94	vehicle_94	plate_6	226	G	4	RSK-p90-p	68	1.0568511649275296	54503	0.002600546221817111
plate_2_246	RSK-p90-p_68	vehicle	135	44	-0.5516766014987446	95	vehicle_95	plate_2	246	H	12	RSK-p90-p	68	1.2765179744169561	33721	0.00322784446726782
plate_3_246	RSK-p90-p_68	AG1478	72	34	-0.38213673400317383	139	AG1478_139	plate_3	246	H	12	RSK-p90-p	68	1.0175105305157073	20197	0.0036327860584812475
plate_5_246	RSK-p90-p_68	vehicle	135	31	-0.3961805637445739	96	vehicle_96	plate_5	246	H	12	RSK-p90-p	68	1.0213048268437575	37550	0.003268951085610882
plate_1_162	RSK-p90-p_68	vehicle	122	21	-0.7852663131720252	97	vehicle_97	plate_1	162	A	12	RSK-p90-p	68	0.8650695371507118	55386	0.00247052935864478
plate_4_162	RSK-p90-p_68	vehicle	203	15	-0.8523840107076612	98	vehicle_98	plate_4	162	A	12	RSK-p90-p	68	0.8149767954893903	102079	0.002584558899401139
plate_6_162	RSK-p90-p_68	AG1478	56	37	-0.4559246300658897	140	AG1478_140	plate_6	162	A	12	RSK-p90-p	68	1.0492363961134024	15805	0.0033386441502439275
plate_2_152	RSK-p90-p_68	vehicle	89	22	-1.0658808448942745	99	vehicle_99	plate_2	152	A	2	RSK-p90-p	68	0.9223392113357393	52644	0.0019245747211691189
plate_5_152	RSK-p90-p_68	AG1478	116	23	-0.5145955665356752	141	AG1478_141	plate_5	152	A	2	RSK-p90-p	68	0.9106197897836154	40270	0.0029120340805541553
plate_1_239	RSK-p90-p_68	AG1478	59	17	-1.0502040125804797	142	AG1478_142	plate_1	239	H	5	RSK-p90-p	68	1.020660027144108	31373	0.001766765033674887
plate_6_239	RSK-p90-p_68	AG1478	70	27	-0.6452743807245582	143	AG1478_143	plate_6	239	H	5	RSK-p90-p	68	0.9532796636137443	25856	0.0028017158914668983
plate_1_243	RSK-p90-p_68	vehicle	298	34	-0.4535873717130387	100	vehicle_100	plate_1	243	H	9	RSK-p90-p	68	1.1178308609333585	76585	0.003405173126663378
plate_2_164	RSK-p90-p_68	AG1478	65	33	-0.5098741741159829	144	AG1478_144	plate_2	164	B	2	RSK-p90-p	68	0.9468610748928127	21588	0.0032715343566491945
plate_3_164	RSK-p90-p_68	vehicle	186	24	-0.5864179486894789	101	vehicle_101	plate_3	164	B	2	RSK-p90-p	68	0.9479136011998152	67659	0.0030293866497125947
plate_1_158	RSK-p90-p_68	AG1478	68	16	-0.8390839336664309	145	AG1478_145	plate_1	158	A	8	RSK-p90-p	68	0.9795125571921799	31934	0.0020981639524656217
plate_4_158	RSK-p90-p_68	AG1478	48	27	-0.6276637241889529	146	AG1478_146	plate_4	158	A	8	RSK-p90-p	68	0.9421361139501679	18293	0.0029295328195539545
plate_5_158	RSK-p90-p_68	vehicle	186	40	-0.2939873593812967	102	vehicle_102	plate_5	158	A	8	RSK-p90-p	68	1.0310790472178197	45548	0.0037092572111821
plate_2_225	RSK-p90-p_68	vehicle	135	51	-0.1269877755652784	103	vehicle_103	plate_2	225	G	3	RSK-p90-p	68	1.169110743649954	26159	0.004505875957270811
plate_3_225	RSK-p90-p_68	vehicle	145	22	-0.6810435646832023	104	vehicle_104	plate_3	225	G	3	RSK-p90-p	68	0.9384419649661653	57413	0.0028204760402875785
plate_6_225	RSK-p90-p_68	AG1478	45	23	-0.5190328129063193	147	AG1478_147	plate_6	225	G	3	RSK-p90-p	68	0.9423378135395036	16308	0.002889958802342287
plate_1_215	RSK-p90-p_68	vehicle	169	36	-0.37292040827213135	105	vehicle_105	plate_1	215	F	5	RSK-p90-p	68	0.9772370156168164	42516	0.0039917978360550265
plate_2_215	RSK-p90-p_68	AG1478	49	21	-0.740206776300147	148	AG1478_148	plate_2	215	F	5	RSK-p90-p	68	0.9350845202191809	22133	0.002459206863324306
plate_4_215	RSK-p90-p_68	AG1478	108	32	-0.24081890167123987	149	AG1478_149	plate_4	215	F	5	RSK-p90-p	68	1.0315825418403048	25624	0.004230180844819075
plate_5_215	RSK-p90-p_68	AG1478	87	37	-0.570601804352405	150	AG1478_150	plate_5	215	F	5	RSK-p90-p	68	1.090382360555134	27524	0.002647613113753976
plate_6_215	RSK-p90-p_68	vehicle	97	35	-0.41734420460590105	106	vehicle_106	plate_6	215	F	5	RSK-p90-p	68	0.9681655611187718	28253	0.0035078822891015824
plate_1_196	RSK-p90-p_68	vehicle	461	36	-0.13939569305592947	107	vehicle_107	plate_1	196	D	10	RSK-p90-p	68	1.0324688927564774	97116	0.004521854764389103
plate_6_196	RSK-p90-p_68	vehicle	195	32	-0.21422079187535023	108	vehicle_108	plate_6	196	D	10	RSK-p90-p	68	0.9556134196637064	47904	0.004221444243217875
plate_3_207	RSK-p90-p_68	AG1478	98	25	-0.4050170583579229	151	AG1478_151	plate_3	207	E	9	RSK-p90-p	68	0.9463705111487799	29001	0.0036999369701182063
plate_4_207	RSK-p90-p_68	vehicle	311	39	-0.43319442059979174	109	vehicle_109	plate_4	207	E	9	RSK-p90-p	68	0.8523233030013351	106249	0.0035786651177724025
plate_6_207	RSK-p90-p_68	AG1478	64	22	-0.48984837100614254	152	AG1478_152	plate_6	207	E	9	RSK-p90-p	68	0.9412903614011611	21785	0.003082764900433568
plate_2_245	RSK-p90-p_68	AG1478	86	33	-0.31529408167901263	153	AG1478_153	plate_2	245	H	11	RSK-p90-p	68	0.973837670809965	21717	0.004158043699942753
plate_1_199	RSK-p90-p_68	vehicle	253	40	-0.0944337350881419	110	vehicle_110	plate_1	199	E	1	RSK-p90-p	68	0.8707168990085564	61664	0.004636305128744119
plate_3_199	RSK-p90-p_68	vehicle	93	21	-0.6214848109819959	111	vehicle_111	plate_3	199	E	1	RSK-p90-p	68	0.9622205829015	34252	0.0029510239064034997
plate_6_199	RSK-p90-p_68	vehicle	124	36	-0.1698099796278596	112	vehicle_112	plate_6	199	E	1	RSK-p90-p	68	0.717975660168689	37889	0.0045199858914498105
plate_1_197	RSK-p90-p_68	AG1478	110	24	-0.6579957973312869	154	AG1478_154	plate_1	197	D	11	RSK-p90-p	68	1.119688687354334	37477	0.0025456174002075013
plate_2_197	RSK-p90-p_68	AG1478	334	56	-0.2886308067153607	155	AG1478_155	plate_2	197	D	11	RSK-p90-p	68	1.4351848769977236	58620	0.004061646407417744
plate_6_197	RSK-p90-p_68	vehicle	153	40	-0.20100036367732432	113	vehicle_113	plate_6	197	D	11	RSK-p90-p	68	0.9784302844217445	33592	0.004616793040043401
plate_3_229	RSK-p90-p_68	AG1478	59	13	-0.8371920335192913	156	AG1478_156	plate_3	229	G	7	RSK-p90-p	68	0.8978046333303948	31130	0.0022402626618602656
plate_4_229	RSK-p90-p_68	AG1478	57	19	-0.7998096902838334	157	AG1478_157	plate_4	229	G	7	RSK-p90-p	68	1.0420920944802015	24750	0.002354427403452943
plate_6_229	RSK-p90-p_68	vehicle	103	25	-0.4026844349719214	114	vehicle_114	plate_6	229	G	7	RSK-p90-p	68	1.0023248367219197	30230	0.0033610372991112417
plate_1_233	RSK-p90-p_68	vehicle	169	35	-0.7135818217592194	115	vehicle_115	plate_1	233	G	11	RSK-p90-p	68	0.9359960303529132	72308	0.0024212786940545927
plate_3_233	RSK-p90-p_68	AG1478	42	23	-0.7866509080205621	158	AG1478_158	plate_3	233	G	11	RSK-p90-p	68	0.9423989937314283	19165	0.0024546917326421567
plate_4_233	RSK-p90-p_68	AG1478	76	31	-0.32343212015905376	159	AG1478_159	plate_4	233	G	11	RSK-p90-p	68	0.976715547336746	20963	0.0038562849154932083
plate_5_233	RSK-p90-p_68	AG1478	71	34	-0.4125734543712056	160	AG1478_160	plate_5	233	G	11	RSK-p90-p	68	0.9552181674461278	21138	0.0032650903979529085
plate_3_242	RSK-p90-p_68	AG1478	99	25	-0.5694914476152801	161	AG1478_161	plate_3	242	H	8	RSK-p90-p	68	0.9918013310569894	33742	0.0030875317653615026
plate_1_234	RSK-p90-p_68	vehicle	228	48	-0.02794097673417628	116	vehicle_116	plate_1	234	G	12	RSK-p90-p	68	1.0392755721538987	43677	0.004947096742670526
plate_2_234	RSK-p90-p_68	vehicle	147	39	-0.5125062462281669	117	vehicle_117	plate_2	234	G	12	RSK-p90-p	68	1.2079667130677156	42149	0.002978813603702565
plate_3_234	RSK-p90-p_68	AG1478	115	29	-0.4028461394293199	162	AG1478_162	plate_3	234	G	12	RSK-p90-p	68	1.0860289978542237	30489	0.0036023165941535457
plate_2_193	RSK-p90-p_68	vehicle	154	28	-0.494959354635105	118	vehicle_118	plate_2	193	D	7	RSK-p90-p	68	0.9764077906318279	49364	0.003286686319692146
plate_4_193	RSK-p90-p_68	AG1478	84	22	-0.7164679106280207	163	AG1478_163	plate_4	193	D	7	RSK-p90-p	68	1.1068472291403284	32362	0.00248949327571678
plate_5_193	RSK-p90-p_68	AG1478	65	29	-0.4805850141057837	164	AG1478_164	plate_5	193	D	7	RSK-p90-p	68	0.9494825741738525	21578	0.002921341036333649
plate_1_171	Akt-p_4060_1	vehicle	180	60	0.08216556989916945	1	vehicle_1	plate_1	171	B	9	Akt-p_4060	1	1.1679350240576052	27722	0.005605557492763915
plate_5_171	Akt-p_4060_1	vehicle	268	39	-0.3593827564898975	2	vehicle_2	plate_5	171	B	9	Akt-p_4060	1	0.916192047803696	81732	0.003597120043961729
plate_6_171	Akt-p_4060_1	vehicle	270	42	-0.2357312705146972	3	vehicle_3	plate_6	171	B	9	Akt-p_4060	1	0.9837182014033179	67184	0.003984959592509293
plate_1_169	Akt-p_4060_1	vehicle	147	39	-0.29406167881486756	4	vehicle_4	plate_1	169	B	7	Akt-p_4060	1	1.19386667315798	31422	0.003964710979073641
plate_2_169	Akt-p_4060_1	AG1478	74	16	-0.6953962383505283	1	AG1478_1	plate_2	169	B	7	Akt-p_4060	1	0.8201063538193758	32438	0.0028049660756398168
plate_4_169	Akt-p_4060_1	AG1478	79	36	-0.4461293929452203	2	AG1478_2	plate_4	169	B	7	Akt-p_4060	1	1.058032867273368	23934	0.0031733682570625286
plate_6_169	Akt-p_4060_1	vehicle	144	56	0.11066461644692716	5	vehicle_5	plate_6	169	B	7	Akt-p_4060	1	0.998625331261543	25218	0.005617696503810635
plate_4_172	Akt-p_4060_1	AG1478	105	30	-0.7032427660109306	3	AG1478_3	plate_4	172	B	10	Akt-p_4060	1	1.1263948459319442	38559	0.0024712052259673865
plate_5_172	Akt-p_4060_1	AG1478	40	17	-1.0486112629638078	4	AG1478_4	plate_5	172	B	10	Akt-p_4060	1	0.9204271894506102	24196	0.0018142511434324899
plate_1_186	Akt-p_4060_1	AG1478	242	28	-0.5398669965983425	5	AG1478_5	plate_1	186	C	12	Akt-p_4060	1	1.1844349546157829	72054	0.002881747427928505
plate_3_186	Akt-p_4060_1	AG1478	109	21	-0.5877666896707208	6	AG1478_6	plate_3	186	C	12	Akt-p_4060	1	0.9364351804488733	38987	0.002944692812054615
plate_5_186	Akt-p_4060_1	AG1478	87	28	-0.6834373180949065	7	AG1478_7	plate_5	186	C	12	Akt-p_4060	1	1.0643339958956912	32034	0.002569868904792393
plate_1_156	Akt-p_4060_1	AG1478	103	44	-0.39481648655070867	8	AG1478_8	plate_1	156	A	6	Akt-p_4060	1	1.0395958042583213	27757	0.0036155811094591285
plate_3_156	Akt-p_4060_1	AG1478	71	33	-0.33942496261575794	9	AG1478_9	plate_3	156	A	6	Akt-p_4060	1	1.0144870025297454	20079	0.00344464879896414
plate_4_156	Akt-p_4060_1	vehicle	249	33	-0.4846989707625422	6	vehicle_6	plate_4	156	A	6	Akt-p_4060	1	1.0789173923637059	73841	0.0031791270005566874
plate_5_156	Akt-p_4060_1	AG1478	121	22	-0.44283621785456706	10	AG1478_10	plate_5	156	A	6	Akt-p_4060	1	1.0208700899451766	36542	0.0032617305589802957
plate_1_154	Akt-p_4060_1	AG1478	111	22	-0.90211063793395585	11	AG1478_11	plate_1	154	A	4	Akt-p_4060	1	1.0476056452143425	50323	0.002151656711332037
plate_2_154	Akt-p_4060_1	AG1478	52	37	-0.4747246649737167	12	AG1478_12	plate_2	154	A	4	Akt-p_4060	1	1.1142445473271665	15323	0.003068927322093229
plate_4_154	Akt-p_4060_1	AG1478	75	34	-0.47524043418437945	13	AG1478_13	plate_4	154	A	4	Akt-p_4060	1	1.1211637407762263	21495	0.003165778391638721
plate_5_154	Akt-p_4060_1	vehicle	162	24	-0.47366710594136574	7	vehicle_7	plate_5	154	A	4	Akt-p_4060	1	0.9955846247311162	49499	0.0033054738583303375
plate_1_155	Akt-p_4060_1	AG1478	135	41	-0.4567451981070656	14	AG1478_14	plate_1	155	A	5	Akt-p_4060	1	0.9999192279704314	39839	0.0034350533302241466
plate_2_155	Akt-p_4060_1	vehicle	214	60	-0.02413722119166195	8	vehicle_8	plate_2	155	A	5	Akt-p_4060	1	1.0782025467636651	39249	0.005080189455076623
plate_6_155	Akt-p_4060_1	AG1478	77	23	-0.8493824659059293	15	AG1478_15	plate_6	155	A	5	Akt-p_4060	1	1.0165276890722055	34234	0.00211228488845192
plate_1_174	Akt-p_4060_1	vehicle	61	23	-0.6511140256280425	9	vehicle_9	plate_1	174	B	12	Akt-p_4060	1	1.0063449775501971	21545	0.0028595725240528067
plate_3_174	Akt-p_4060_1	AG1478	151	18	-0.5647258397945718	16	AG1478_16	plate_3	174	B	12	Akt-p_4060	1	1.0148468996170568	49639	0.0029565711063269723
plate_5_174	Akt-p_4060_1	AG1478	68	25	-0.6870122274136765	17	AG1478_17	plate_5	174	B	12	Akt-p_4060	1	1.080211534734112	24155	0.002624277676418473
plate_1_183	Akt-p_4060_1	AG1478	66	30	-0.5608488871073032	18	AG1478_18	plate_1	183	C	9	Akt-p_4060	1	0.8850425894268982	25395	0.0029826507619901666
plate_2_183	Akt-p_4060_1	AG1478	46	16	-0.7065841060714586	19	AG1478_19	plate_2	183	C	9	Akt-p_4060	1	0.9025223410597475	20231	0.0025425993957653575
plate_5_183	Akt-p_4060_1	AG1478	45	37	-0.3323848926171502	20	AG1478_20	plate_5	183	C	9	Akt-p_4060	1	1.1028913892178196	11794	0.003477708063539238
plate_6_183	Akt-p_4060_1	AG1478	51	20	-0.8268669991858633	21	AG1478_21	plate_6	183	C	9	Akt-p_4060	1	0.8476129490314375	27069	0.00212242902475968
plate_2_151	Akt-p_4060_1	AG1478	57	14	-0.6550143650309321	22	AG1478_22	plate_2	151	A	1	Akt-p_4060	1	0.9473553288416148	22225	0.002730483135065667
plate_5_151	Akt-p_4060_1	AG1478	55	20	-0.854047231764631	23	AG1478_23	plate_5	151	A	1	Akt-p_4060	1	1.174495483413016	22724	0.0020789216980151436
plate_6_151	Akt-p_4060_1	AG1478	71	16	-0.8474656655707777	24	AG1478_24	plate_6	151	A	1	Akt-p_4060	1	0.8912307531240605	37497	0.002024202079615901
plate_1_190	Akt-p_4060_1	vehicle	336	30	-0.3395074983584214	10	vehicle_10	plate_1	190	D	4	Akt-p_4060	1	0.8760574349538527	101476	0.0038257187232426746
plate_2_190	Akt-p_4060_1	AG1478	67	42	-0.3607326946527421	25	AG1478_25	plate_2	190	D	4	Akt-p_4060	1	1.0374017018981692	17171	0.0037845346168001613
plate_4_190	Akt-p_4060_1	AG1478	133	27	-0.5525276896863325	26	AG1478_26	plate_4	190	D	4	Akt-p_4060	1	1.030272953278589	41306	0.003178929947857861
plate_1_173	Akt-p_4060_1	AG1478	59	30	-0.6463432458762446	27	AG1478_27	plate_1	173	B	11	Akt-p_4060	1	0.8521957338141811	24331	0.00289160171854301
plate_2_173	Akt-p_4060_1	vehicle	102	26	-0.34700791007121357	11	vehicle_11	plate_2	173	B	11	Akt-p_4060	1	0.9493632418624456	29662	0.0036454416035964676
plate_3_173	Akt-p_4060_1	vehicle	119	48	-0.2733347293645396	12	vehicle_12	plate_3	173	B	11	Akt-p_4060	1	0.9375114226048781	31944	0.003932683209269394
plate_5_173	Akt-p_4060_1	vehicle	82	41	-0.3767088567518462	13	vehicle_13	plate_5	173	B	11	Akt-p_4060	1	1.0748185609662877	22116	0.0034677925720455038
plate_6_173	Akt-p_4060_1	AG1478	49	29	-0.6175399290963539	28	AG1478_28	plate_6	173	B	11	Akt-p_4060	1	1.0083872788081056	17077	0.002745119582234629
plate_1_187	Akt-p_4060_1	AG1478	108	28	-0.6316645382950279	29	AG1478_29	plate_1	187	D	1	Akt-p_4060	1	1.0897777595641376	37845	0.002664789420189208
plate_2_187	Akt-p_4060_1	vehicle	199	37	-0.2574446038401641	14	vehicle_14	plate_2	187	D	1	Akt-p_4060	1	1.0269182368348022	47562	0.004097622557820228
plate_3_187	Akt-p_4060_1	vehicle	200	32	-0.3778892954603128	15	vehicle_15	plate_3	187	D	1	Akt-p_4060	1	1.005076092765673	57046	0.0034473470844923956
plate_4_187	Akt-p_4060_1	vehicle	165	34	-0.4168791393953404	16	vehicle_16	plate_4	187	D	1	Akt-p_4060	1	0.9226672407474039	50636	0.0035853341994729836
plate_5_187	Akt-p_4060_1	AG1478	117	20	-0.5696149485864659	30	AG1478_30	plate_5	187	D	1	Akt-p_4060	1	1.0197631355854004	40182	0.0028734871957823522
plate_6_187	Akt-p_4060_1	vehicle	145	29	-0.3610457084280956	17	vehicle_17	plate_6	187	D	1	Akt-p_4060	1	0.9788465801643004	36998	0.003903454422918474
plate_1_178	Akt-p_4060_1	AG1478	84	38	-0.5504353353056155	31	AG1478_31	plate_1	178	C	4	Akt-p_4060	1	1.2467814728786966	23847	0.0028713793383119382
plate_2_178	Akt-p_4060_1	AG1478	71	19	-0.8205986632385347	32	AG1478_32	plate_2	178	C	4	Akt-p_4060	1	1.046203169346576	31615	0.0021698742632319744
plate_1_168	Akt-p_4060_1	AG1478	125	32	-0.52857033286391	33	AG1478_33	plate_1	168	B	6	Akt-p_4060	1	1.0792338117959859	39443	0.002982603309674536
plate_4_168	Akt-p_4060_1	vehicle	260	50	-0.28522495398956504	18	vehicle_18	plate_4	168	B	6	Akt-p_4060	1	1.1381426057861792	59961	0.003863518922496965
plate_5_168	Akt-p_4060_1	AG1478	66	25	-0.648565825213911	34	AG1478_34	plate_5	168	B	6	Akt-p_4060	1	1.0490008499816428	22872	0.0027689970433424325
plate_2_185	Akt-p_4060_1	AG1478	65	34	-0.45708845070682624	35	AG1478_35	plate_2	185	C	11	Akt-p_4060	1	0.9625935295330744	20671	0.0032899817040209604
plate_3_185	Akt-p_4060_1	vehicle	186	52	-0.25952879929531303	19	vehicle_19	plate_3	185	C	11	Akt-p_4060	1	1.0472045368836018	43900	0.0040050275595409635
plate_4_185	Akt-p_4060_1	AG1478	185	39	-0.5457282434982256	36	AG1478_36	plate_4	185	C	11	Akt-p_4060	1	1.1567208377389837	51681	0.003148324752149925
plate_5_185	Akt-p_4060_1	AG1478	107	34	-0.3897969933750689	37	AG1478_37	plate_5	185	C	11	Akt-p_4060	1	1.099232231330606	27986	0.003496357304307228
plate_5_157	Akt-p_4060_1	vehicle	132	46	-0.18095278438633233	20	vehicle_20	plate_5	157	A	7	Akt-p_4060	1	0.9483182625578842	31625	0.004419549997235378
plate_4_181	Akt-p_4060_1	vehicle	511	34	-0.12116920784886888	21	vehicle_21	plate_4	181	C	7	Akt-p_4060	1	0.9292876923200699	116726	0.004764561209237374
plate_5_181	Akt-p_4060_1	AG1478	44	37	-0.4392655399296461	38	AG1478_38	plate_5	181	C	7	Akt-p_4060	1	1.122174390373142	12279	0.0032113893221808474
plate_1_177	Akt-p_4060_1	AG1478	48	22	-0.8966847872128771	39	AG1478_39	plate_1	177	C	3	Akt-p_4060	1	0.9586664280287651	23696	0.00215913633945282
plate_6_177	Akt-p_4060_1	AG1478	36	26	-0.8960031988784793	40	AG1478_40	plate_6	177	C	3	Akt-p_4060	1	1.0659259410393689	15588	0.0020662606556091033
plate_2_166	Akt-p_4060_1	AG1478	59	19	-0.8928848989911655	41	AG1478_41	plate_2	166	B	4	Akt-p_4060	1	0.981332587234153	29413	0.002067357429750602
plate_3_166	Akt-p_4060_1	vehicle	103	39	-0.28853857693850404	22	vehicle_22	plate_3	166	B	4	Akt-p_4060	1	1.028351085941911	25970	0.0038158822200727565
plate_2_167	Akt-p_4060_1	AG1478	28	10	-1.2336501428111073	42	AG1478_42	plate_2	167	B	5	Akt-p_4060	1	0.9068236331267904	21258	0.001475772939424168
plate_3_167	Akt-p_4060_1	AG1478	67	29	-0.3775346526819172	43	AG1478_43	plate_3	167	B	5	Akt-p_4060	1	0.8800198263376441	20558	0.0036625184724752837
plate_4_167	Akt-p_4060_1	AG1478	72	20	-0.768099607937244	44	AG1478_44	plate_4	167	B	5	Akt-p_4060	1	1.0712580647326313	29459	0.0023351691747857026
plate_6_167	Akt-p_4060_1	AG1478	120	40	-0.4138612656397429	45	AG1478_45	plate_6	167	B	5	Akt-p_4060	1	1.0283542084926676	32977	0.0034381956448256345
plate_1_192	Akt-p_4060_1	vehicle	223	33	-0.10223797559079272	23	vehicle_23	plate_1	192	D	6	Akt-p_4060	1	0.9515302780837223	46182	0.005120830285603498
plate_2_192	Akt-p_4060_1	vehicle	201	50	-0.13601815652361804	24	vehicle_24	plate_2	192	D	6	Akt-p_4060	1	1.108889917310961	39901	0.00456608647734444
plate_3_192	Akt-p_4060_1	AG1478	46	11	-1.002554913258848	46	AG1478_46	plate_3	192	D	6	Akt-p_4060	1	1.0951080709700247	23414	0.0017531226843389004
plate_4_192	Akt-p_4060_1	AG1478	91	38	-0.3640917412815172	47	AG1478_47	plate_4	192	D	6	Akt-p_4060	1	1.0460711840964194	24429	0.003614690022335591
plate_1_188	Akt-p_4060_1	AG1478	135	23	-0.6486557572828238	48	AG1478_48	plate_1	188	D	2	Akt-p_4060	1	0.9198307721861241	51318	0.0029060749915708795
plate_2_188	Akt-p_4060_1	AG1478	55	22	-0.6100363029951721	49	AG1478_49	plate_2	188	D	2	Akt-p_4060	1	0.9577468813533035	21317	0.0027172113336057517
plate_4_188	Akt-p_4060_1	AG1478	78	26	-0.5727568712868782	50	AG1478_50	plate_4	188	D	2	Akt-p_4060	1	1.0154995129658644	26160	0.0029898121990179893
plate_5_188	Akt-p_4060_1	AG1478	133	22	-0.5394378641392024	51	AG1478_51	plate_5	188	D	2	Akt-p_4060	1	0.9428175377703897	48540	0.0029243571915668065
plate_1_191	Akt-p_4060_1	vehicle	179	25	-0.5503884966347794	25	vehicle_25	plate_1	191	D	5	Akt-p_4060	1	0.8587676707017777	67450	0.0031364029601867196
plate_3_191	Akt-p_4060_1	vehicle	358	41	-0.18297644127831617	26	vehicle_26	plate_3	191	D	5	Akt-p_4060	1	0.8598099679860952	94359	0.004371738154365786
plate_4_191	Akt-p_4060_1	vehicle	78	25	-0.6046522205348923	27	vehicle_27	plate_4	191	D	5	Akt-p_4060	1	0.9501525269794507	28967	0.0028876559629951995
plate_6_191	Akt-p_4060_1	vehicle	197	33	-0.2325753486810873	28	vehicle_28	plate_6	191	D	5	Akt-p_4060	1	0.8893217664696776	54333	0.00397665635450155
