	ab_name	sample_id	treatment	Akt-p_4060	Akt123-p	Akt2	BMP2_4	BMPRII	CDK4	CREB-p	Cdc2	Cyclin-B1	Cyclin-E	EGFR-p	EGFR-p_AF1095	ERK1-2	ERK1-2-p	Ephrin-B3	Fak	Fak-p	Frizzled-3	GAPDH	GDK3b-p	H2A-p	H3-p	IGFBP-3	IKB-a	IKB-a-p	ITGA6	ITGB1	JNK	JNK-p	Jagged-1	Jak1	Jak1-p	KLF4	Kallikrein-6	LRP6-p	MAPK-APK2-p	MAPK-p38-p	MAPK-p38-p2	MKK3-6-p	NFKB-p65-p	Notch-1	Notch-1-cleaved	Notch-2	Notch-3	PLC-g1-p	PLC-g2-p	RNAPOLII	RSK-p	RSK-p90-p	Rb-p	RelA	RelA-p	Ribosomal-S6-p	STAT1-p	STAT1-p_p91	STAT3-p	STAT5-p	Src	Src-p	TGM1	cFos-p	cJun-p	cMyc	mTOR-p	p63	smad1	smad1-5-9-p	smad1-5-p	smad2-3	smad3	cluster
157	157	plate_4_192	X	0.0035677243914248	0.003657104789852	0.0035296094642487	0.0141683080265957	0.0060044203092241	0.0066029631269989	0.0023942372126345	0.0014281875609879	0.0132097284112857	0.0052151104205926	0.0028743752696647	0.003230348142255	0.0028100645575407	0.0032330764459219	0.0035544275362718	0.0048233277942415	0.0020986189481485	0.0858855066584288	0.0047846834341898	0.003165093118878	0.0040406399654257	0.0083357084231958	0.0035103266618539	0.0073701887429892	0.0086438259655331	0.0702572444932849	0.2369748406565758	0.0042024700106186	0.0483927510263017	0.0067732167742413	0.0210949433087006	0.0021649465184745	0.0057733645787994	0.0051076966232683	0.0119784613157467	0.0052531469744903	0.0222119586961081	0.0031353070639555	0.0045757289072807	0.0021543245377976	0.1570882829725682	0.0020556333524752	0.0040019214402659	0.0017079333108188	0.0009939913514268664	0.0	0.0039245576412532	0.0021346684059517	0.002455005967234	0.0069191724757879	0.0014568036974074	0.0025986179255985	0.0024223055097616	0.0026678747709807	0.019900458044435	0.0026156720288351	0.0011490229852532	0.018438832002086	0.0020337279953232	0.0047098334310681	0.0036942701753681	0.0033356070035708	0.012334335223735	0.0015858118480155	0.0120644781023207	0.002405791807408	0.0016379802215614	0.0016839582937141	0.0017979933402594	0.0288749627535334	0
158	158	plate_4_193	X	0.0027370785836234	0.0034509595712204	0.002910151607364	0.0122708381247969	0.0078724799070264	0.0049600424224968	0.0030046764711681	0.0015398793312328	0.0155677612829658	0.0074387263652334	0.0025400777759796	0.0039097617460157	0.0031761504716005	0.0032545796830155	0.0041412534327087	0.0038616864345631	0.0025737530743405	0.0859010604497815	0.0030446210579592	0.0034237968431573	0.0051777496548093	0.0095709373200686	0.0023164828820455	0.006376115141574	0.006968228635354	0.0795425426868876	0.2938109345633072	0.0033553636980086	0.0371987253111398	0.0063423110419372	0.0294247729145117	0.0015228081700246	0.0070706146823222	0.0075441665411777	0.0128128175478797	0.0068503519236693	0.0232134531461865	0.0035830070154667	0.0045478506299487	0.0025442681978942	0.1192591224958218	0.0019544711494515	0.0033566954310522	0.0035597321225235	0.0008238548031760651	0.0	0.004335515770563	0.0026319942558287	0.0027671564024634	0.0060136213851721	0.0017166846761584	0.0028663849134581	0.004789801082444	0.0023557690009805	0.0205027011868964	0.002790851309371	0.001210600089252	0.0246400772099817	0.0022327650218959	0.0065921987434467	0.0035640077753115	0.0040947242384909	0.0135357102404592	0.0024480016922513	0.012150491050695	0.0030589484909595	0.0011309026215129	0.0021626688485502	0.0017653167145824	0.0496216095475065	0
159	159	plate_4_194	X	0.002904636772038	0.0026440473995367	0.0033330567768739	0.0126428372236674	0.0075943689170146	0.0055491639162344	0.0029758661263661	0.0022047234360263	0.0099749760274599	0.005833616192038	0.0020561999054127	0.0034225371620251	0.0029637060582856	0.004241795103876	0.0044073353273004	0.0037316792512685	0.0024859642816598	0.0829919694077226	0.0035378972758646	0.0031242266222114	0.0046214958866102	0.0082138071200129	0.0028472889129541	0.0073264796285688	0.0071612663492347	0.0741764742006694	0.3521266279549441	0.0039277251344814	0.0318801155195817	0.0066519637873882	0.0279638098298526	0.0012306049570343	0.0060418756440729	0.0067761366427427	0.0108049301679799	0.0057552621315564	0.0236357483109393	0.0034831573391904	0.0054667104477089	0.001530931458635	0.1476599129837146	0.0015101332391536	0.0039216845615401	0.0014345349378281	0.0013432629355386	0.0	0.0038053992148503	0.0026387035767638	0.0037362751999012	0.0043883991432588	0.0015725958659438	0.0021693837504389	0.0033140351074935	0.0021607476299801	0.0198486449758917	0.0031970017196453	0.0018868367945622	0.0201370672701329	0.001838023106226	0.0024912553429895	0.0031478225227952	0.0043440513738469	0.0124433200708081	0.0018957629205549	0.0142335122290104	0.0025207860481539	0.0021033681323745	0.0021103997216067	0.0012914895803452	0.0397791776761274	0
160	160	plate_4_195	X	0.0030283705420958	0.0027581171692471	0.0025289179703426	0.0140584832942543	0.0068082640563751	0.0057319172196332	0.0026154943281055	0.0020097180226741	0.0124603480860773	0.0064534062690752	0.0024343899737647	0.0035071835790922	0.0034549303650914	0.0028140269036444	0.0045840054234684	0.0035652344873576	0.0027393422009515	0.0711529377625241	0.0040986678195608	0.0031086522426878	0.005670988322998	0.007796659678979	0.0022780627282216	0.0068156259497759	0.0062474155738198	0.057957453666485	0.3770453785198372	0.0052541513113739	0.0301064729586815	0.0063096259350194	0.0301723352805281	0.0012965704008081	0.0064479793344646	0.0107392794619869	0.013044043045793	0.0067589369803213	0.0207086388958894	0.0035743183150893	0.006342423705898	0.0024581570078226	0.1096343157716057	0.0013817402969767	0.004130927451867	0.0020524696281527	0.0009251228109940386	0.0	0.0041409211370951	0.0028370312596862	0.0027636205669458	0.0050153508065293	0.0015219462781472	0.0024536519052314	0.0039245925357843	0.0024271546669354	0.0217056856209439	0.0036913754679667	0.0020189833579103	0.0227938032253978	0.002383046442344	0.0031154889163453	0.0036342148294273	0.0042227771701574	0.0133412522476612	0.0023306857839343	0.0116819604878896	0.0023272475176593	0.0007911794324567673	0.0014911709764791	0.0014562089378522	0.0438414215022849	0
161	161	plate_4_198		0.0033368236030486	0.0015272437868117	0.0029140817036156	0.0116197254550382	0.0029997727147526	0.0019569096390853	0.003847978082213	0.0026347569230786	0.0071200053549726	0.0035571222954837	0.0025639767468453	0.0034558238893478	0.0022377725614203	0.0026054613619786	0.0057298474337726	0.0030754591209552	0.0035687862931163	0.0146211761262482	0.0031803138873277	0.0042644253244752	0.007296486706909	0.0139259705310665	0.0029561656506988	0.0038347804073338	0.0026709485027983	0.0214576435831274	0.4821050848110375	0.0023854864166231	0.0042777931086746	0.0056545119381969	0.0442880098359347	0.0012512633146097	0.0072909510840814	0.0151010241073663	0.0054782321309802	0.0139715645524378	0.0080740458851935	0.0043349026314643	0.0079127778927835	0.0036080654073762	0.0328765173452771	0.001637223296513	0.005025164930572	0.0010889965310335	0.0015030563322157	0.0	0.0051707979924267	0.0015157316261664	0.0032293734404761	0.0026067620243874	0.0022787460872412	0.0036409225337968	0.047031597632888	0.0023739027235505	0.0494437436995239	0.0061092375969991	0.003992659088707	0.0207909110846062	0.0021391048859631	0.0015012500936213	0.005808323323391	0.0081956675356388	0.0058461933622787	0.0024976347860266	0.0301080069584131	0.004990943456713	0.0013691129536785	0.0037047218744073	0.001173012898819	0.0283389283226054	3
162	162	plate_4_200		0.0037946620683805	0.0033375473103955	0.0029580055334703	0.0127288536736845	0.0055307220753905	0.0042637905553456	0.0025495165370587	0.0015591621233407	0.009394689309211	0.004757946619463	0.0016467873895173	0.0021344214731195	0.0036454428317309	0.0025224204981132	0.0047493984723989	0.0028644746072232	0.0027930026229664	0.0502490733890847	0.003810397939047	0.0032214729723881	0.0041693648201264	0.0063026400506837	0.0022662043490024	0.0049636225068371	0.0060429664288875	0.029148486386956	0.3166641059213007	0.0040923669670413	0.0196087434053033	0.008479554055395	0.0396079429401136	0.0015494946385707	0.0079693202758705	0.015463628749445	0.0110254268627284	0.0085253687900071	0.0148060441418358	0.0035084978022854	0.0048252185256405	0.0028552226083003	0.0749637485526053	0.0017402681630126	0.0038963902100314	0.0005653396998824135	0.000908997082215826	0.0	0.0040932452803957	0.0021185134965967	0.0035357265353869	0.026479723979465	0.0016868674923488	0.002108312861022	0.0059155648571698	0.0016977815658317	0.0143920205213823	0.0044162645695212	0.0013373711750855	0.01794531088833	0.0017989750234033	0.0024683043966462	0.0036608941846498	0.003499533067696	0.0152164797773108	0.0022263275366887	0.014044420002231	0.0029048160097244	0.0012150688214837	0.0017075764071263	0.0013426997234328	0.0234068225726745	2
163	163	plate_4_201	X	0.0022857744290676	0.0023060963080546	0.0020507879823728	0.0114910636750596	0.0042938574006981	0.00553303455224	0.0021450263751303	0.0026618249106616	0.0147762415203132	0.0056169068702339	0.0039707147044337	0.0044243386700958	0.0036944515192878	0.0049025610283928	0.0038402843580116	0.0051600235151683	0.0036593292747699	0.0996460584781636	0.0037845635882704	0.003000840878293	0.0049059881829437	0.0067371273518456	0.0018044717534528	0.0081649780222685	0.0051186338927565	0.0620871955070079	0.3017980869800482	0.0054099721585877	0.0268700329615838	0.0071266316966227	0.0198990467255437	0.0023936181929511	0.008199423122939	0.0075742211132164	0.0126939569513602	0.0063812865642173	0.0235452988742633	0.002720205737915	0.0048711395584232	0.0025322364139323	0.1487041844161059	0.0019770899182087	0.0037495719360117	0.0027582107611022	0.0012281901500041	0.0	0.0039706885403151	0.0018052758862297	0.0028805491612292	0.0092182371438247	0.0007376259293738188	0.0022890832740811	0.0036337654484564	0.0028775077012283	0.0152030472182791	0.003404796354861	0.001800780481798	0.0238674396485461	0.0023790895071006	0.0069707516960706	0.0028274904536278	0.003072134336539	0.014542232875929	0.002750390678249	0.0124084770244522	0.0025741396678714	0.0012823835855584	0.0027167663331435	0.0017257961540692	0.0767369883221161	0
164	164	plate_4_202		0.0038481376073801	0.0055092737902924	0.0038034865514592	0.0140104099392365	0.0054730024033073	0.004264551212449	0.0036707113847921	0.0015476964279404	0.0111508316432499	0.0058032995969587	0.0023805733360412	0.0035020465198839	0.0037927955068823	0.0031154885391798	0.0054778536328345	0.0032992458711804	0.0023416739411816	0.0701503618887369	0.0051606397117001	0.0031340132753295	0.0053025034905823	0.0061687742455216	0.0025130474761753	0.0066427493853931	0.0061202861472118	0.0445101073077686	0.4318864634059288	0.0047620158023889	0.0190664932835399	0.0067266282142505	0.0592248833987982	0.0017140784564127	0.0076479609951259	0.012520605222865	0.0117607775895793	0.0070950627470929	0.0210932415765513	0.0034328297965285	0.0060759698462723	0.0033486480659248	0.077276767357853	0.0015938717425054	0.0042608677204404	0.0009997197687579317	0.0011262523158338	0.0	0.0049272171368642	0.002576563880316	0.0036947622365396	0.0046087636257636	0.0014876257915848	0.0033174672661962	0.0061163278721406	0.0020032354205516	0.0195524967247351	0.0036718387838807	0.0022412673230806	0.020113814688968	0.0017817004145926	0.0028266469977432	0.0056976682063797	0.0028312316820744	0.0132885476098087	0.0031127752113923	0.0190698350821163	0.0029581611503634	0.0016495140895395	0.0025646100527559	0.0022289952667157	0.0244320259910622	1
165	165	plate_4_207		0.0036289781979573	0.0030971857450328	0.0040613934210636	0.0126774211746991	0.0055974742065909	0.0041248766804319	0.002896106719137	0.0020052524388641	0.012142547730569	0.0057169642730402	0.0020593570789773	0.0029580562011649	0.0034180830271268	0.0029466066357237	0.004687609349778	0.0027431896341316	0.0026235146796919	0.0435753930588644	0.0051639983654626	0.0037582803424687	0.004772889874471	0.0067709642618095	0.0024317467338757	0.0073485561157462	0.0044624835509337	0.0413866385965356	0.5335828434498586	0.0037635311748782	0.0226850980535046	0.006167749195984	0.0299952384442278	0.0013319796575996	0.0061771306410208	0.0072830101455694	0.0103309645267733	0.0058344865700896	0.0145028095618236	0.0036348306752865	0.0061085358714737	0.0029371848810797	0.1199859169823865	0.0016981403905478	0.0040357248437911	0.0020164927027391	0.0011088548642547	0.0	0.0035891699151028	0.0019749097365728	0.0033578073781974	0.0052572615134393	0.0016718332832563	0.001998377362438	0.0043831090169125	0.0027500765197593	0.0215991802561167	0.003098286111376	0.0015015565444606	0.0210464879750369	0.002378971910694	0.003132619572913	0.0045229153563552	0.0032665126743931	0.0113593932493704	0.0024575258610807	0.0126565792223493	0.0028018981153373	0.0014432295470166	0.0021010125438895	0.0012395148554028	0.0227672978399995	1
166	166	plate_4_209	X	0.0027388245030979	0.002714237438658	0.0032468159428273	0.013236278381584	0.0058892583689823	0.0051851563554126	0.0019095768761057	0.0010746123042902	0.0124472952473018	0.0068522350439345	0.0022115661175703	0.0032548365642702	0.0030449850770894	0.0036344729129397	0.0038259075050571	0.0042488032056242	0.0025626429750297	0.0803489578065194	0.0044863260886398	0.0035423734272292	0.0051682306189868	0.008463248914567	0.0023029649356891	0.0056213690805365	0.0052368472109661	0.0786822552897266	0.377944920437516	0.0052324274479149	0.0435254077682617	0.0066506581331719	0.0234628717055389	0.0016923442612791	0.0059425370049261	0.0082260001047572	0.0103953212825134	0.0078844659041417	0.021444812362066	0.003351556173705	0.0055080531283122	0.0017501798005698	0.090641552157948	0.0020458994884507	0.0041380401619512	0.0015640067812928	0.00152181151977	0.0	0.004224429935974	0.0020980960088269	0.0033418331932541	0.0060568077760067	0.0015151421421137	0.0018296232227013	0.0040652730410958	0.0022291095885882	0.0170776471072929	0.0027109551340149	0.0016997907306645	0.023260341620023	0.0026708413001396	0.0059144339391347	0.0041656779551888	0.0042484893923296	0.0117578327873812	0.0020039407207605	0.0119792363850734	0.0026150423754549	0.0015757378729348	0.0021759894352941	0.0009897168136918629	0.0338290594525841	0
167	167	plate_4_210		0.0044577545039907	0.004251055008965	0.0041299420889757	0.0119043249161336	0.0044404795983129	0.0038529607221958	0.0026375157410953	0.0020395267728201	0.0111959439974791	0.0050694550328021	0.0019687465965869	0.003219357659192	0.0032031332048296	0.0030032132195657	0.0047898868752065	0.0027537150176513	0.0022960323838542	0.0509610309615378	0.0047835757009439	0.0037921275154759	0.0051100601341437	0.0067746980858224	0.0027916425999572	0.00583877834294	0.0048784574266305	0.0439450886753951	0.5447299305541999	0.0044074541053957	0.0198591281120675	0.0063454345576832	0.0484705653696513	0.0015124308115476	0.0060445492366309	0.011741155010282	0.0105841084313821	0.0063516132139096	0.0145256995847378	0.0027870118802182	0.006578113907782	0.0027023935601133	0.069470683338479	0.0020446267653699	0.0040745366170188	0.0015750105261716	0.0014607668046722	0.0	0.0045289605808485	0.002834839637841	0.0024782557070288	0.0046260627744132	0.0017784454214007	0.0023681686245347	0.0039863589489688	0.0021227683302874	0.0206623828023526	0.0031643271258583	0.001993741871687	0.0209923291267368	0.0021684412121776	0.0026361503396096	0.0046231969003676	0.0025966035754171	0.0118108169229675	0.0019010711663948	0.0162248667611423	0.0037381915880518	0.0015503364549618	0.0020282475787523	0.0015954018564394	0.0255098406947909	1
168	168	plate_4_211		0.0036346528904523	0.0040447674024951	0.0039239984633975	0.0134389728231986	0.0054784966025091	0.0036986764065527	0.0033232125963295	0.0018077506660852	0.0110850634503677	0.005655280613589	0.0025566341785984	0.0033826062034101	0.0030230182921559	0.0032904437308026	0.0046752093494019	0.0030220039703247	0.0028632566187169	0.0584679129357351	0.0040899672851981	0.0042219394555298	0.0052157960408874	0.0072558291231719	0.0026714519592529	0.0061942037405591	0.0051760224376312	0.0364455716093888	0.4668023316066225	0.0037327872482135	0.0209732779409239	0.0068920010977757	0.0526474678391886	0.0019618703878225	0.0061206688724079	0.0095893811454017	0.0124321538911018	0.0059497108292466	0.0183402555880439	0.0032553948991828	0.005294901773818	0.0028725292586722	0.1154632064461119	0.0019065265087774	0.0050302423293855	0.0016759212797991	0.0013874122049129	0.0	0.0038914888790098	0.0025710356256443	0.0031890933133838	0.0043653602426213	0.0016251911643069	0.0027480411591125	0.0052217162881956	0.0021857959667877	0.0197129101968143	0.0033120776886832	0.0014341002894535	0.0212678755924093	0.0019239227394364	0.0038511845443271	0.004362150387684	0.0036676804277505	0.0123990616747541	0.0017943108534804	0.0203032324290236	0.0029922340164611	0.0014642394891962	0.0020960966001165	0.002241491921835	0.0266890895820032	1
169	169	plate_4_212	X	0.0021423749775714	0.0024667277845939	0.0034762812637732	0.0222478403609191	0.0079214388016938	0.0071532802951917	0.0021203358642394	0.0018448365050691	0.0106067115367576	0.0065204552196931	0.0018070913650484	0.0034801968439136	0.0052173210314638	0.003370504152507	0.0043754605848722	0.0030042017267049	0.00240389794403	0.1306873062876871	0.0057895274393899	0.0033899027816587	0.0070867435927094	0.0109251184649924	0.0031207865230318	0.0070258838252094	0.0062097760819076	0.0564465784885774	0.2389022978998915	0.0040436334381644	0.1249380105385777	0.0055838584884907	0.0192692523409921	0.0020290468911507	0.0068122946670858	0.0045907945415771	0.0111684157682714	0.0041005832074259	0.0261129874908815	0.0025342408214224	0.0059029272772717	0.0024089837688035	0.1138236324691204	0.0014865510992808	0.0043407448321137	0.0037486189184163	0.001453805750169	0.0	0.0044829031341468	0.0030521627823224	0.0021363464301843	0.0046636459870271	0.0016928271528764	0.0024099641122854	0.0024057395006061	0.0018824558847279	0.0179814912169437	0.0022053616933625	0.0016338764228732	0.0225935336357239	0.0023448685674258	0.0064084131967318	0.0031667283154748	0.0032433821906618	0.015495948331981	0.002237433200692	0.0116231378422845	0.0026524550410792	0.0016832477699698	0.0017116411134594	0.0014894642216581	0.02764428248794	0
170	170	plate_4_215	X	0.004305504997245	0.0030338462415195	0.0039952278767081	0.0163026586356081	0.0071692421773583	0.0055511116423809	0.0025491162815877	0.0029054145402741	0.0134780798759224	0.006885599659731	0.0015903078659238	0.0043570264162065	0.0046368248084597	0.0040098905765849	0.0034367336746365	0.00264427320477	0.0020202210268071	0.0900595287877794	0.0043556227138394	0.0032419507756153	0.0057116882635684	0.0086832564648945	0.002770492369895	0.007251319716508	0.0068915045854548	0.0685642788002952	0.3069034123779803	0.0044345718360672	0.0302969269380799	0.0053712273215163	0.0259114829986176	0.0013865921232075	0.0064327700820131	0.0106668887189012	0.0132582958441685	0.009023539863508	0.0208443591556791	0.0036010167513544	0.005079833194946	0.0026591704343463	0.1087863709131712	0.0014717620193761	0.0037674692851252	0.0017851104298443	0.0010326141390419	0.0	0.0053232611961562	0.0029117791801681	0.0043208111523632	0.0062562414780361	0.0014953123913481	0.0018201608460245	0.00393776735817	0.0020837752505328	0.0207500110501905	0.0030037254037761	0.0014597623287593	0.0216607589040024	0.0024997343262755	0.003619724258593	0.0039265545506957	0.0029068543361412	0.0136529408615485	0.0024797037344721	0.0131885892685988	0.0025994762138554	0.0012875227911662	0.0019167446812089	0.001603031084659	0.0399486771924424	0
171	171	plate_4_219		0.0032274830608238	0.0036114530698254	0.003866453741799	0.0126129354939038	0.004870782792571	0.0042819733574271	0.0034190962044658	0.0020249562604097	0.0107490896673257	0.005288311389015	0.0020968222803929	0.0036468450883008	0.0034469250727902	0.0031233876985401	0.0050176416864081	0.0022630766116633	0.0027714731325692	0.0402504787654102	0.0038388312973057	0.0034972508614177	0.0049091724154085	0.0096774887758265	0.0029625861636871	0.0056421729337027	0.0049633900562938	0.0432087823280447	0.4284507538800967	0.0037067180821632	0.0215162331891867	0.0059269586492895	0.041458530330062	0.0015882708662496	0.0072638061431256	0.0109894515244998	0.0118869487467394	0.0070417453328874	0.0150679016900226	0.0028765019935983	0.0064958168001247	0.0027614339549949	0.0988558510085752	0.0019689221688667	0.0043101339712781	0.0012238505806071	0.0013933740454182	0.0	0.0039919527231508	0.002241548488637	0.0034632058182909	0.0044341908342145	0.001711756603434	0.002588884022863	0.0042662320657267	0.0028017547122159	0.0174929456483865	0.0041621060309634	0.0017652020649518	0.0199538624463515	0.0021239489372342	0.0037741703081995	0.004320125732608	0.0033380732622391	0.0112323266754483	0.0020390425553466	0.0162821025178608	0.0032398866243279	0.0017586923536387	0.0022483763593412	0.001712173952525	0.0230881500374588	1
173	173	plate_4_223	X	0.0031314937836197	0.0023527933566057	0.0036190387643031	0.0149765721090118	0.0067318846001545	0.004955511499456	0.0027845106186311	0.0016878468585877	0.0109272483594853	0.0056451300815017	0.0019779226269651	0.0033827311177171	0.0036124458724838	0.0040723278149229	0.0037436805657918	0.0040248683242805	0.0021966121208871	0.0759505878549474	0.0041218064677403	0.0038062659481416	0.0047647704163198	0.0088704545728007	0.0026948050824091	0.0081479897198919	0.0062026872614953	0.0834389415538421	0.2548713857265767	0.0047946134355706	0.0308316803421787	0.0061060250535074	0.0261104475764841	0.0018964617106574	0.0052964068018337	0.0078681135542721	0.0104487451696321	0.0081262006260438	0.0216641361058758	0.0030547680039978	0.0045788011097838	0.0016063724878065	0.1245341640433978	0.0017170039141115	0.0031915642575844	0.0010806191167666	0.001037594721442	0.0	0.0028198936669381	0.0028786068014201	0.0034410839116367	0.0072372090569778	0.0015204110136454	0.0029664031878149	0.0040493602817794	0.0019362260915299	0.0176596851700382	0.002755699652395	0.0016661190204286	0.0217156904214297	0.0021225036545474	0.0028922174418644	0.0038743056913737	0.0033620826282176	0.0133265575731439	0.0021321293429282	0.0113558399357113	0.0026200171782657	0.0013607355394115	0.0014103090891337	0.0017260181529858	0.0380105651965335	0
174	174	plate_4_226		0.0037978194194001	0.0041984064429002	0.003845746469692	0.0112176691972844	0.0047812577737337	0.0040737795483638	0.0025287667584431	0.0019280768230111	0.0112114192105485	0.004398585089925	0.0019032684365269	0.0033708467413024	0.0032416840993954	0.0032639266593799	0.0045813669198994	0.0027855823714035	0.003253950196325	0.0460915407436278	0.0046246724881481	0.0040529098323686	0.0064325826868973	0.008625055550704	0.0024390612222212	0.0057086350187664	0.0040413187238568	0.0398369237421252	0.4139514949953831	0.0039104115717555	0.0211901114806803	0.0056220470384003	0.0433370476155616	0.0014802326013988	0.007221260149902	0.010077681473362	0.0117128285940344	0.0064723234465281	0.0161098242148284	0.0036859973192856	0.0043886245528662	0.0022428822938571	0.0667263131131794	0.0018412332360625	0.003851299096506	0.0009878435071652351	0.0013712554485146	0.0	0.0038187335119573	0.0019049443596226	0.0031093755549147	0.0273334327078461	0.0013684820205773	0.002406650642022	0.0042908874635055	0.0020739645837223	0.0200632951203678	0.0038158352170798	0.001376602234637	0.0194561872506684	0.0022778722011171	0.0028948380540562	0.0042084446944392	0.0035515516769149	0.013258101159075	0.0025348231043591	0.0164479314729094	0.0035859030389912	0.0014824949486396	0.0017642335715685	0.0015022455475196	0.0252545697762784	2
175	175	plate_4_228		0.0041718789937152	0.0029403210159461	0.0042906844507695	0.0146483827704535	0.0068508671034885	0.0058655327995037	0.0030482432527262	0.0018785146721395	0.0122511951939	0.0049432471825044	0.0021966297828922	0.0033598106257163	0.0034585931849486	0.0041685546398208	0.0037562766692664	0.0035886701361852	0.002185395527738	0.0583948434081297	0.0050601114765138	0.0061549970751778	0.0040520786770902	0.0068483584714446	0.00337425336811	0.007923996046029	0.0047908773519123	0.044687141644643	0.4391588203400434	0.0042097652440953	0.0249898687366812	0.0087646522907782	0.0377712837150805	0.0017850345862108	0.0070784962779411	0.0067857872327939	0.0118503088164762	0.0059884521814877	0.0183457176245721	0.0032017912767054	0.0055578239711895	0.002446255655523	0.0942964346936546	0.0024602525040134	0.0031697817635552	0.0011067887891173	0.0012526449441023	0.0	0.0030816756512246	0.0021235719058842	0.002012044926909	0.0051411545034574	0.0017824373642823	0.0028341696077425	0.0046785804051571	0.0028175587839316	0.0247365163816031	0.0038220925752732	0.0015242955778796	0.0168610339037017	0.0026287575681915	0.0029200933976733	0.004444602848571	0.0038834530076298	0.0171678793417635	0.0025658057417317	0.015752750148677	0.0034580306759577	0.0019099023218469	0.0016112174574312	0.0018204577146415	0.0246333662768684	3
176	176	plate_4_229	X	0.0022393123715977	0.0026385138526146	0.0032877029447179	0.0136244892346048	0.0071911858724453	0.0040248681854358	0.0020390723909573	0.001657199827211	0.0116617727240716	0.0053559308705714	0.0016252122774976	0.0029109603555983	0.002298065455164	0.0031473802916081	0.0039328910833168	0.003995164468535	0.0017825587107325	0.0795231352496213	0.0029493676217607	0.0038938341496529	0.0051951640146946	0.0091671011929123	0.0022985004934138	0.0056043472823256	0.0066815257103398	0.0754201247589908	0.3104394286786067	0.0038035212385606	0.0201386343367856	0.0057452671047644	0.0276420642685629	0.0015383372970724	0.006495450511093	0.0094397845120082	0.0116373404731118	0.0076836682623626	0.0201732229136097	0.0035924997090917	0.006929288857596	0.0022646712343583	0.120830344089184	0.0017398850728005	0.0038363523428094	0.0014697702841837	0.0014571111936479	0.0	0.0038363658250088	0.002478394777114	0.0023323889328482	0.0056994433779011	0.0019576763070106	0.0021650359635715	0.0048953629170494	0.00246642465259	0.0165103234744829	0.0024920151353116	0.0008355623956815373	0.0195520736435877	0.0014850159847021	0.0030684807512381	0.0034133630574899	0.0042961679202407	0.0117594187628434	0.0017367189316301	0.0145923478475322	0.0029809221208102	0.0016335088272692	0.0022222717129581	0.0018318986288319	0.0312408048030397	0
177	177	plate_4_230	X	0.002513733356111	0.0030865217913184	0.0031264042835888	0.013684934843282	0.006254781573392	0.0050871810292495	0.0028703402417922	0.0020204985011958	0.0132690910643696	0.006338698731048	0.0021962241791255	0.0033795934368682	0.0036293030498993	0.0036707647888966	0.0038767608533678	0.0038341147715633	0.0032049656774465	0.0742333458832607	0.005264419938693	0.0027238442109559	0.0051391997608506	0.0086762471739505	0.0028217190145974	0.0080821920453314	0.0052793609288913	0.0962041256732032	0.2965635563746229	0.003489426741912	0.0272259075859991	0.0066049480142645	0.0221379926575814	0.0016528384343868	0.0061089350427867	0.0082710393940983	0.0105718040560846	0.0062132509340086	0.0201940779982042	0.0031665277098458	0.0065498144129166	0.0026304275669554	0.1254645030150269	0.001861261257637	0.0038714744728917	0.0025612110961731	0.0012086456091875	0.0	0.0038190282215797	0.0018992120020863	0.0026478942263888	0.0068898414779684	0.0017549613846445	0.0019418618747443	0.0041047964179411	0.0027843046166903	0.0206661137952519	0.0022963412365725	0.0022623037632528	0.022172532633325	0.002583248856161	0.0074492069320651	0.0033981511604632	0.0030783846010995	0.0122231685098504	0.0025588200524357	0.0125416178943778	0.0024658234679356	0.0016293404025169	0.0023392305088848	0.0016748513805076	0.0414052647874996	0
178	178	plate_4_233	X	0.0021285480386819	0.0023035007587697	0.0030006132029875	0.0123634947525531	0.0066734367392889	0.0059728331531683	0.0023786767621145	0.0023617043786165	0.0127974140880591	0.0047483471217564	0.0031310903538688	0.0025535449042084	0.0034324075353117	0.0040265642550918	0.0029087414377098	0.0030807568865123	0.0019196929511007	0.0756945321351645	0.0034466374086166	0.0032273251409141	0.0036594506809499	0.0072777147722068	0.0030357855827687	0.0069656582185002	0.0060922034127141	0.0627579262332423	0.3184474413864251	0.0038135008770384	0.0275519238535905	0.0048594991543354	0.0240977450120372	0.0019549031938643	0.0060534154487616	0.0090907027023597	0.0117139552858499	0.0060232952363469	0.0196758834283655	0.0032908908806012	0.0056259327410436	0.0021387640872776	0.1336957544424539	0.0016666659115949	0.0042197391597253	0.0013189658699385	0.0016396738765112	0.0	0.002991036497836	0.0016056732731571	0.00366857741638	0.0055422283331589	0.0010600575358892	0.0014783943214288	0.0035191861812181	0.0022944653356094	0.0180567438321702	0.0032068978671214	0.0014757533259977	0.0227796752171294	0.0020804021999281	0.0032317597135806	0.0031341565865445	0.0034678525894474	0.0142947133185687	0.0023715215007808	0.0157518642093527	0.0034715560916909	0.0012723510114501	0.0015283705274354	0.0013234535777185	0.0407383964440923	0
