	sample_id	treatment	ab_count_tmm	ab_name
588	plate_3_174	AG1478	0.0008226878811492629	PLC-g2-p
590	plate_1_183	AG1478	0.0021614590008072	PLC-g2-p
591	plate_2_183	AG1478	0.0025554163357245	PLC-g2-p
592	plate_5_183	AG1478	0.0020597255406449	PLC-g2-p
593	plate_6_183	AG1478	0.0016914632577052	PLC-g2-p
594	plate_2_151	AG1478	0.0023231206024746	PLC-g2-p
596	plate_6_151	AG1478	0.0019965538143048	PLC-g2-p
597	plate_1_190	vehicle	0.0012641818204785	PLC-g2-p
599	plate_4_190	AG1478	0.0019361344539963	PLC-g2-p
600	plate_1_173	AG1478	0.0022517815239247	PLC-g2-p
601	plate_2_173	vehicle	0.0012982546099066	PLC-g2-p
602	plate_3_173	vehicle	0.0011053333161203	PLC-g2-p
603	plate_5_173	vehicle	0.0017088135655171	PLC-g2-p
605	plate_1_187	AG1478	0.001343141433606	PLC-g2-p
606	plate_2_187	vehicle	0.0014012087821204	PLC-g2-p
607	plate_3_187	vehicle	0.0012825884841257	PLC-g2-p
608	plate_4_187	vehicle	0.0015822470960319	PLC-g2-p
609	plate_5_187	AG1478	0.0016190987587654	PLC-g2-p
610	plate_6_187	vehicle	0.0016760429607416	PLC-g2-p
611	plate_1_178	AG1478	0.0020221253441356	PLC-g2-p
612	plate_2_178	AG1478	0.0014211499981443	PLC-g2-p
613	plate_1_168	AG1478	0.0015342657461295	PLC-g2-p
614	plate_4_168	vehicle	0.0017972455956583	PLC-g2-p
617	plate_3_185	vehicle	0.0012619962096024	PLC-g2-p
618	plate_4_185	AG1478	0.0020337498882094	PLC-g2-p
619	plate_5_185	AG1478	0.001674336237238	PLC-g2-p
620	plate_5_157	vehicle	0.0016845349795318	PLC-g2-p
621	plate_4_181	vehicle	0.0017954060407339	PLC-g2-p
623	plate_1_177	AG1478	0.0012134316410319	PLC-g2-p
625	plate_2_166	AG1478	0.0021002967827709	PLC-g2-p
626	plate_3_166	vehicle	0.001442516862222	PLC-g2-p
627	plate_2_167	AG1478	0.0016989814051113	PLC-g2-p
628	plate_3_167	AG1478	0.0009200729141264376	PLC-g2-p
629	plate_4_167	AG1478	0.0021547728210423	PLC-g2-p
630	plate_6_167	AG1478	0.0022032791649102	PLC-g2-p
632	plate_2_192	vehicle	0.0015599342209632	PLC-g2-p
634	plate_4_192	AG1478	0.0018877173651268	PLC-g2-p
635	plate_1_188	AG1478	0.0023518858222946	PLC-g2-p
636	plate_2_188	AG1478	0.001805186100403	PLC-g2-p
638	plate_5_188	AG1478	0.001513574596905	PLC-g2-p
639	plate_1_191	vehicle	0.0015251212928133	PLC-g2-p
640	plate_3_191	vehicle	0.0014105746484479	PLC-g2-p
642	plate_6_191	vehicle	0.0020405364816868	PLC-g2-p
644	plate_3_184	vehicle	0.0013385789029064	PLC-g2-p
645	plate_2_170	vehicle	0.0018269285913215	PLC-g2-p
646	plate_3_170	AG1478	0.0010914316140573	PLC-g2-p
647	plate_1_179	vehicle	0.00156636990602	PLC-g2-p
648	plate_2_179	AG1478	0.0019133933818216	PLC-g2-p
649	plate_4_179	AG1478	0.0018241992690789	PLC-g2-p
651	plate_6_179	AG1478	0.0016157307590915	PLC-g2-p
652	plate_5_153	vehicle	0.0017607565104086	PLC-g2-p
654	plate_1_175	AG1478	0.0015500495058897	PLC-g2-p
655	plate_2_175	AG1478	0.0019129909609208	PLC-g2-p
656	plate_3_175	AG1478	0.0018502131939665	PLC-g2-p
658	plate_3_237	vehicle	0.0019587989172989	PLC-g2-p
660	plate_6_237	AG1478	0.0031788602988763	PLC-g2-p
661	plate_3_182	vehicle	0.0020174836085189	PLC-g2-p
663	plate_1_222	AG1478	0.0027442735905747	PLC-g2-p
665	plate_4_222	AG1478	0.0025772828492551	PLC-g2-p
666	plate_5_222	vehicle	0.0014598132910859	PLC-g2-p
668	plate_1_213	vehicle	0.0011548347125295	PLC-g2-p
669	plate_3_213	vehicle	0.0014344675713296	PLC-g2-p
670	plate_5_213	AG1478	0.0029679283821499	PLC-g2-p
672	plate_2_235	vehicle	0.001924863391501	PLC-g2-p
679	plate_2_231	AG1478	0.0017175991601951	PLC-g2-p
680	plate_3_231	vehicle	0.0014882516676758	PLC-g2-p
681	plate_5_231	vehicle	0.0014140774914591	PLC-g2-p
682	plate_6_231	vehicle	0.0017885001723876	PLC-g2-p
683	plate_1_205	vehicle	0.0023542098252418	PLC-g2-p
684	plate_2_205	AG1478	0.0021200816870878	PLC-g2-p
685	plate_6_205	vehicle	0.0019943454672568	PLC-g2-p
686	plate_1_241	AG1478	0.0049805144855056	PLC-g2-p
687	plate_4_241	AG1478	0.0056732403978605	PLC-g2-p
688	plate_6_241	AG1478	0.0049736651681149	PLC-g2-p
689	plate_3_206	vehicle	0.0015974177046822	PLC-g2-p
690	plate_5_206	AG1478	0.0014352588443594	PLC-g2-p
693	plate_5_165	vehicle	0.0015322109894545	PLC-g2-p
694	plate_1_230	vehicle	0.0020554098733054	PLC-g2-p
695	plate_2_230	AG1478	0.0017302844042307	PLC-g2-p
696	plate_4_230	AG1478	0.0014080419803325	PLC-g2-p
697	plate_1_203	vehicle	0.0009717830789156534	PLC-g2-p
698	plate_2_203	vehicle	0.0012616617451577	PLC-g2-p
700	plate_3_209	vehicle	0.0015395717187978	PLC-g2-p
701	plate_4_209	AG1478	0.0015128322065183	PLC-g2-p
702	plate_5_209	vehicle	0.0013093104812579	PLC-g2-p
704	plate_4_223	AG1478	0.0018092873487016	PLC-g2-p
705	plate_2_236	AG1478	0.0014419899182484	PLC-g2-p
707	plate_5_236	AG1478	0.0014543745268391	PLC-g2-p
708	plate_1_159	AG1478	0.0012260469835026	PLC-g2-p
709	plate_2_159	vehicle	0.0018527149744567	PLC-g2-p
710	plate_5_159	AG1478	0.0015926762864037	PLC-g2-p
712	plate_4_219	vehicle	0.00180372081534	PLC-g2-p
713	plate_5_219	vehicle	0.0014414033570692	PLC-g2-p
715	plate_1_212	vehicle	0.0011856180353274	PLC-g2-p
716	plate_2_212	vehicle	0.0019915469915861	PLC-g2-p
718	plate_2_238	AG1478	0.0016680636783343	PLC-g2-p
719	plate_4_238	AG1478	0.0018217565525225	PLC-g2-p
720	plate_5_238	vehicle	0.0015653237734832	PLC-g2-p
721	plate_6_238	AG1478	0.0017943501048896	PLC-g2-p
722	plate_2_232	AG1478	0.0013560860555603	PLC-g2-p
723	plate_3_232	AG1478	0.0012032674555051	PLC-g2-p
724	plate_5_232	AG1478	0.0014043014869441	PLC-g2-p
725	plate_2_180	vehicle	0.0018626829458818	PLC-g2-p
726	plate_3_180	AG1478	0.0015590783358821	PLC-g2-p
727	plate_5_180	vehicle	0.0016176789144286	PLC-g2-p
728	plate_6_180	AG1478	0.0017520958279966	PLC-g2-p
729	plate_2_204	vehicle	0.0016072696560093	PLC-g2-p
730	plate_3_204	vehicle	0.0016850699025317	PLC-g2-p
731	plate_5_204	vehicle	0.0013738322114012	PLC-g2-p
732	plate_6_204	AG1478	0.0017098827926776	PLC-g2-p
733	plate_2_210	AG1478	0.0013113258157003	PLC-g2-p
734	plate_3_210	AG1478	0.0013747566561549	PLC-g2-p
735	plate_4_210	vehicle	0.0019269654806314	PLC-g2-p
736	plate_5_210	AG1478	0.0017097513930839	PLC-g2-p
737	plate_6_210	vehicle	0.002263015516715	PLC-g2-p
739	plate_2_224	vehicle	0.0016304039637654	PLC-g2-p
740	plate_6_224	vehicle	0.0015123895962458	PLC-g2-p
741	plate_2_228	AG1478	0.0017061067516291	PLC-g2-p
743	plate_5_228	vehicle	0.0016995916969201	PLC-g2-p
744	plate_6_228	vehicle	0.0016324350404222	PLC-g2-p
745	plate_2_201	AG1478	0.0013633659586173	PLC-g2-p
747	plate_5_201	AG1478	0.001694136476001	PLC-g2-p
748	plate_6_201	AG1478	0.0013559996128611	PLC-g2-p
749	plate_1_211	AG1478	0.0018085752830022	PLC-g2-p
751	plate_4_211	vehicle	0.0020270186196526	PLC-g2-p
752	plate_2_220	AG1478	0.0019808932258934	PLC-g2-p
753	plate_5_220	vehicle	0.0017558526800871	PLC-g2-p
754	plate_6_220	AG1478	0.001631414910614	PLC-g2-p
755	plate_1_214	AG1478	0.00148241930841	PLC-g2-p
756	plate_2_214	vehicle	0.0014205302001688	PLC-g2-p
759	plate_4_202	vehicle	0.0017297452443616	PLC-g2-p
761	plate_3_218	AG1478	0.0015139198172476	PLC-g2-p
762	plate_5_218	vehicle	0.001504109680568	PLC-g2-p
764	plate_1_244	vehicle	0.003015670577176	PLC-g2-p
765	plate_3_244	AG1478	0.0027318335387556	PLC-g2-p
766	plate_4_244	vehicle	0.0021043336747161	PLC-g2-p
768	plate_1_194	AG1478	0.0018517928404687	PLC-g2-p
769	plate_2_194	AG1478	0.0016426737471221	PLC-g2-p
770	plate_3_194	AG1478	0.0015262078432841	PLC-g2-p
771	plate_4_194	AG1478	0.0010176494378746	PLC-g2-p
772	plate_5_194	AG1478	0.0016514568966675	PLC-g2-p
773	plate_1_227	AG1478	0.0014233201923544	PLC-g2-p
774	plate_3_227	vehicle	0.0015942866710284	PLC-g2-p
775	plate_6_227	vehicle	0.0020015438263494	PLC-g2-p
776	plate_3_200	AG1478	0.0012793514817907	PLC-g2-p
777	plate_4_200	vehicle	0.0016498214725494	PLC-g2-p
778	plate_5_200	AG1478	0.0012738440978907	PLC-g2-p
780	plate_5_163	AG1478	0.0015840868662439	PLC-g2-p
781	plate_3_217	AG1478	0.0010301959346859	PLC-g2-p
782	plate_5_217	AG1478	0.001464389628047	PLC-g2-p
783	plate_6_217	vehicle	0.0011615652531684	PLC-g2-p
784	plate_4_195	AG1478	0.0013655061212498	PLC-g2-p
785	plate_6_195	vehicle	0.0012924130595071	PLC-g2-p
786	plate_1_160	AG1478	0.001348214452241	PLC-g2-p
787	plate_4_160	AG1478	0.0019745931170188	PLC-g2-p
788	plate_5_160	vehicle	0.0020052101189159	PLC-g2-p
789	plate_6_160	AG1478	0.0011530538125589	PLC-g2-p
792	plate_2_226	AG1478	0.0017494585736231	PLC-g2-p
793	plate_4_226	vehicle	0.0015109617081495	PLC-g2-p
794	plate_5_226	AG1478	0.0019792679928591	PLC-g2-p
799	plate_1_162	vehicle	0.0016065318815643	PLC-g2-p
800	plate_4_162	vehicle	0.0016894231503032	PLC-g2-p
802	plate_2_152	vehicle	0.0017384636639885	PLC-g2-p
807	plate_2_164	AG1478	0.0014606757103993	PLC-g2-p
808	plate_3_164	vehicle	0.0016473566536759	PLC-g2-p
809	plate_1_158	AG1478	0.0017910644152754	PLC-g2-p
810	plate_4_158	AG1478	0.0019835144795756	PLC-g2-p
811	plate_5_158	vehicle	0.0015596889576104	PLC-g2-p
812	plate_2_225	vehicle	0.0017257763898922	PLC-g2-p
813	plate_3_225	vehicle	0.0018001123296645	PLC-g2-p
815	plate_1_215	vehicle	0.0017178934209938	PLC-g2-p
816	plate_2_215	AG1478	0.0021202243091427	PLC-g2-p
817	plate_4_215	AG1478	0.0011482131872644	PLC-g2-p
818	plate_5_215	AG1478	0.0016166976114574	PLC-g2-p
819	plate_6_215	vehicle	0.0016002395383309	PLC-g2-p
820	plate_1_196	vehicle	0.0016821306792276	PLC-g2-p
821	plate_6_196	vehicle	0.0016955612440305	PLC-g2-p
822	plate_3_207	AG1478	0.0019102460577253	PLC-g2-p
823	plate_4_207	vehicle	0.0017942036726835	PLC-g2-p
824	plate_6_207	AG1478	0.0014546607417768	PLC-g2-p
826	plate_1_199	vehicle	0.0020414309067245	PLC-g2-p
827	plate_3_199	vehicle	0.0016600112073271	PLC-g2-p
829	plate_1_197	AG1478	0.0021292597938442	PLC-g2-p
832	plate_3_229	AG1478	0.0015872877809837	PLC-g2-p
833	plate_4_229	AG1478	0.0021816915268955	PLC-g2-p
834	plate_6_229	vehicle	0.0011797828895053	PLC-g2-p
835	plate_1_233	vehicle	0.0017246549176424	PLC-g2-p
836	plate_3_233	AG1478	0.0013647804045481	PLC-g2-p
837	plate_4_233	AG1478	0.0019338648921384	PLC-g2-p
838	plate_5_233	AG1478	0.0020145674704112	PLC-g2-p
840	plate_1_234	vehicle	0.0012806660188479	PLC-g2-p
842	plate_3_234	AG1478	0.0014100829055785	PLC-g2-p
843	plate_2_193	vehicle	0.0023523079936586	PLC-g2-p
844	plate_4_193	AG1478	0.0023601754616467	PLC-g2-p
846	plate_1_171	vehicle	0.0024034679074736	STAT5-p
847	plate_5_171	vehicle	0.001666346825951	STAT5-p
848	plate_6_171	vehicle	0.0013730429639478	STAT5-p
849	plate_1_169	vehicle	0.0017761736230776	STAT5-p
852	plate_6_169	vehicle	0.0016884828849448	STAT5-p
853	plate_4_172	AG1478	0.0011540559229251	STAT5-p
854	plate_5_172	AG1478	0.0020128152838292	STAT5-p
856	plate_3_186	AG1478	0.0019159826304484	STAT5-p
857	plate_5_186	AG1478	0.001474287506297	STAT5-p
858	plate_1_156	AG1478	0.0018695135529519	STAT5-p
859	plate_3_156	AG1478	0.001591284571691	STAT5-p
861	plate_5_156	AG1478	0.0010825678750762	STAT5-p
863	plate_2_154	AG1478	0.0008056891148159363	STAT5-p
864	plate_4_154	AG1478	0.0016626398373514	STAT5-p
865	plate_5_154	vehicle	0.0019851557956304	STAT5-p
866	plate_1_155	AG1478	0.0017709217530352	STAT5-p
867	plate_2_155	vehicle	0.0014621022400764	STAT5-p
868	plate_6_155	AG1478	0.0013603223310947	STAT5-p
870	plate_3_174	AG1478	0.0017776622151618	STAT5-p
872	plate_1_183	AG1478	0.0006308902201094043	STAT5-p
873	plate_2_183	AG1478	0.0023992904212842	STAT5-p
874	plate_5_183	AG1478	0.0020359680314014	STAT5-p
875	plate_6_183	AG1478	0.0015500396812814	STAT5-p
876	plate_2_151	AG1478	0.0016590987801202	STAT5-p
878	plate_6_151	AG1478	0.0019260360496638	STAT5-p
879	plate_1_190	vehicle	0.0018195444471221	STAT5-p
881	plate_4_190	AG1478	0.0019297007260963	STAT5-p
882	plate_1_173	AG1478	0.0023749094433423	STAT5-p
883	plate_2_173	vehicle	0.0020329137960875	STAT5-p
884	plate_3_173	vehicle	0.0020081190198932	STAT5-p
885	plate_5_173	vehicle	0.0011309054808072	STAT5-p
887	plate_1_187	AG1478	0.0014425532872595	STAT5-p
888	plate_2_187	vehicle	0.0018050476897994	STAT5-p
889	plate_3_187	vehicle	0.0020816286905263	STAT5-p
890	plate_4_187	vehicle	0.0023572915477119	STAT5-p
891	plate_5_187	AG1478	0.0020138823600232	STAT5-p
892	plate_6_187	vehicle	0.0018310478556552	STAT5-p
893	plate_1_178	AG1478	0.0016451913722871	STAT5-p
894	plate_2_178	AG1478	0.0013745595305643	STAT5-p
895	plate_1_168	AG1478	0.0012555451970976	STAT5-p
896	plate_4_168	vehicle	0.0019517329430019	STAT5-p
899	plate_3_185	vehicle	0.0012111235509267	STAT5-p
900	plate_4_185	AG1478	0.0017090907818591	STAT5-p
901	plate_5_185	AG1478	0.0020200156120945	STAT5-p
902	plate_5_157	vehicle	0.0018710314675499	STAT5-p
903	plate_4_181	vehicle	0.0018005468458854	STAT5-p
905	plate_1_177	AG1478	0.001328144742605	STAT5-p
907	plate_2_166	AG1478	0.0018111891426077	STAT5-p
908	plate_3_166	vehicle	0.0020306868107711	STAT5-p
909	plate_2_167	AG1478	0.0017561401390632	STAT5-p
910	plate_3_167	AG1478	0.001574213293729	STAT5-p
911	plate_4_167	AG1478	0.0018407231384315	STAT5-p
912	plate_6_167	AG1478	0.0013079668814309	STAT5-p
914	plate_2_192	vehicle	0.0018071568413025	STAT5-p
916	plate_4_192	AG1478	0.0011768112590375	STAT5-p
917	plate_1_188	AG1478	0.001721831685767	STAT5-p
918	plate_2_188	AG1478	0.0013667516741862	STAT5-p
920	plate_5_188	AG1478	0.0015885468686238	STAT5-p
921	plate_1_191	vehicle	0.0024322587835829	STAT5-p
922	plate_3_191	vehicle	0.0017338315912274	STAT5-p
924	plate_6_191	vehicle	0.0020298658443519	STAT5-p
926	plate_3_184	vehicle	0.0014943691753064	STAT5-p
927	plate_2_170	vehicle	0.0016838903565218	STAT5-p
928	plate_3_170	AG1478	0.0011928246277935	STAT5-p
929	plate_1_179	vehicle	0.0019329455607848	STAT5-p
930	plate_2_179	AG1478	0.0015593891262131	STAT5-p
931	plate_4_179	AG1478	0.0014173702062235	STAT5-p
933	plate_6_179	AG1478	0.0017034877405167	STAT5-p
934	plate_5_153	vehicle	0.0014585264495953	STAT5-p
936	plate_1_175	AG1478	0.0020511974663633	STAT5-p
937	plate_2_175	AG1478	0.0013163258730981	STAT5-p
938	plate_3_175	AG1478	0.0015651944467297	STAT5-p
940	plate_3_237	vehicle	0.0014264667405338	STAT5-p
942	plate_6_237	AG1478	0.0013935069658934	STAT5-p
943	plate_3_182	vehicle	0.0022548026152638	STAT5-p
945	plate_1_222	AG1478	0.0012933432408178	STAT5-p
947	plate_4_222	AG1478	0.0016191420807437	STAT5-p
948	plate_5_222	vehicle	0.0012423687595827	STAT5-p
950	plate_1_213	vehicle	0.0017993348498401	STAT5-p
951	plate_3_213	vehicle	0.0021015969565367	STAT5-p
952	plate_5_213	AG1478	0.0014386634144454	STAT5-p
954	plate_2_235	vehicle	0.0017865731934143	STAT5-p
961	plate_2_231	AG1478	0.0013344437866507	STAT5-p
962	plate_3_231	vehicle	0.0018230675778584	STAT5-p
963	plate_5_231	vehicle	0.0015579972603066	STAT5-p
964	plate_6_231	vehicle	0.0020191941037922	STAT5-p
965	plate_1_205	vehicle	0.0015097535195645	STAT5-p
966	plate_2_205	AG1478	0.001772867085327	STAT5-p
967	plate_6_205	vehicle	0.0021050487946314	STAT5-p
968	plate_1_241	AG1478	0.0014439860198373	STAT5-p
969	plate_4_241	AG1478	0.0013156217843168	STAT5-p
970	plate_6_241	AG1478	0.0011756653079928	STAT5-p
971	plate_3_206	vehicle	0.0018591002346175	STAT5-p
972	plate_5_206	AG1478	0.001216269050256	STAT5-p
975	plate_5_165	vehicle	0.0020179205166279	STAT5-p
976	plate_1_230	vehicle	0.0018590730544619	STAT5-p
977	plate_2_230	AG1478	0.0015779251867885	STAT5-p
978	plate_4_230	AG1478	0.002225049021284	STAT5-p
979	plate_1_203	vehicle	0.0024411167093161	STAT5-p
980	plate_2_203	vehicle	0.0019955999201048	STAT5-p
982	plate_3_209	vehicle	0.0018285735864461	STAT5-p
983	plate_4_209	AG1478	0.0016455850816857	STAT5-p
984	plate_5_209	vehicle	0.0014154441023306	STAT5-p
986	plate_4_223	AG1478	0.0016616652480462	STAT5-p
987	plate_2_236	AG1478	0.0020927522955105	STAT5-p
989	plate_5_236	AG1478	0.0016912925305458	STAT5-p
990	plate_1_159	AG1478	0.0015842315530394	STAT5-p
991	plate_2_159	vehicle	0.0010952041131738	STAT5-p
992	plate_5_159	AG1478	0.002118937530696	STAT5-p
994	plate_4_219	vehicle	0.0019084707716133	STAT5-p
995	plate_5_219	vehicle	0.0016976777377831	STAT5-p
997	plate_1_212	vehicle	0.0019615625272265	STAT5-p
998	plate_2_212	vehicle	0.0020140720952868	STAT5-p
1000	plate_2_238	AG1478	0.0017200478918148	STAT5-p
1001	plate_4_238	AG1478	0.0016978318342183	STAT5-p
1002	plate_5_238	vehicle	0.0014562579450466	STAT5-p
1003	plate_6_238	AG1478	0.0019124419715076	STAT5-p
1004	plate_2_232	AG1478	0.0018755138422247	STAT5-p
1005	plate_3_232	AG1478	0.0016475384929191	STAT5-p
1006	plate_5_232	AG1478	0.0015914133861507	STAT5-p
1007	plate_2_180	vehicle	0.0023974690010333	STAT5-p
1008	plate_3_180	AG1478	0.0013588239537429	STAT5-p
1009	plate_5_180	vehicle	0.0018041616534432	STAT5-p
1010	plate_6_180	AG1478	0.0017147521485641	STAT5-p
1011	plate_2_204	vehicle	0.0019754213079897	STAT5-p
1012	plate_3_204	vehicle	0.002157998556176	STAT5-p
1013	plate_5_204	vehicle	0.0017628294978331	STAT5-p
1014	plate_6_204	AG1478	0.0016992121553427	STAT5-p
1015	plate_2_210	AG1478	0.0020444717867221	STAT5-p
1016	plate_3_210	AG1478	0.0017911295218579	STAT5-p
1017	plate_4_210	vehicle	0.0020513431456182	STAT5-p
1018	plate_5_210	AG1478	0.0015206619027122	STAT5-p
1019	plate_6_210	vehicle	0.0015174994341206	STAT5-p
1021	plate_2_224	vehicle	0.0019477036302069	STAT5-p
1022	plate_6_224	vehicle	0.0019389243910861	STAT5-p
1023	plate_2_228	AG1478	0.0018210400810753	STAT5-p
1025	plate_5_228	vehicle	0.0013915357405671	STAT5-p
1026	plate_6_228	vehicle	0.0017096622597412	STAT5-p
1027	plate_2_201	AG1478	0.0018407449169639	STAT5-p
1029	plate_5_201	AG1478	0.0017472576843977	STAT5-p
1030	plate_6_201	AG1478	0.0017414232035845	STAT5-p
1031	plate_1_211	AG1478	0.0019428184587453	STAT5-p
1033	plate_4_211	vehicle	0.0014396194091823	STAT5-p
1034	plate_2_220	AG1478	0.0015562978694082	STAT5-p
1035	plate_5_220	vehicle	0.0017881285647694	STAT5-p
1036	plate_6_220	AG1478	0.0013831008151537	STAT5-p
1037	plate_1_214	AG1478	0.0013913317152534	STAT5-p
1038	plate_2_214	vehicle	0.0014330357956467	STAT5-p
1041	plate_4_202	vehicle	0.00210197853924	STAT5-p
1043	plate_3_218	AG1478	0.0013704518035822	STAT5-p
1044	plate_5_218	vehicle	0.0017576848911021	STAT5-p
1046	plate_1_244	vehicle	0.0011693807565636	STAT5-p
1047	plate_3_244	AG1478	0.001072007709553	STAT5-p
1048	plate_4_244	vehicle	0.0016377623398126	STAT5-p
1050	plate_1_194	AG1478	0.0015302893585557	STAT5-p
1051	plate_2_194	AG1478	0.0011305417898155	STAT5-p
1052	plate_3_194	AG1478	0.001397551561978	STAT5-p
1053	plate_4_194	AG1478	0.0018217207988444	STAT5-p
1054	plate_5_194	AG1478	0.0016360524859282	STAT5-p
1055	plate_1_227	AG1478	0.0019024018872959	STAT5-p
1056	plate_3_227	vehicle	0.0016849689161182	STAT5-p
1057	plate_6_227	vehicle	0.001554386535467	STAT5-p
1058	plate_3_200	AG1478	0.0017651531944752	STAT5-p
1059	plate_4_200	vehicle	0.0014506844939599	STAT5-p
1060	plate_5_200	AG1478	0.0015459954082079	STAT5-p
1062	plate_5_163	AG1478	0.0019244031236969	STAT5-p
1063	plate_3_217	AG1478	0.0015183699536573	STAT5-p
1064	plate_5_217	AG1478	0.0021206324697981	STAT5-p
1065	plate_6_217	vehicle	0.002446130198412	STAT5-p
1066	plate_4_195	AG1478	0.0020398759510538	STAT5-p
1067	plate_6_195	vehicle	0.0019612324273741	STAT5-p
1068	plate_1_160	AG1478	0.0016847021780691	STAT5-p
1069	plate_4_160	AG1478	0.0013373850889237	STAT5-p
1070	plate_5_160	vehicle	0.0015787221855534	STAT5-p
1071	plate_6_160	AG1478	0.0018060281826581	STAT5-p
1074	plate_2_226	AG1478	0.0015752842758695	STAT5-p
1075	plate_4_226	vehicle	0.0014675130657975	STAT5-p
1076	plate_5_226	AG1478	0.0016998445631724	STAT5-p
1081	plate_1_162	vehicle	0.0019045300572591	STAT5-p
1082	plate_4_162	vehicle	0.0025391495537764	STAT5-p
1084	plate_2_152	vehicle	0.0023509111494571	STAT5-p
1089	plate_2_164	AG1478	0.0018054586511143	STAT5-p
1090	plate_3_164	vehicle	0.0021697373940505	STAT5-p
1091	plate_1_158	AG1478	0.0015619795292854	STAT5-p
1092	plate_4_158	AG1478	0.0012793581119576	STAT5-p
1093	plate_5_158	vehicle	0.0017405687168113	STAT5-p
1094	plate_2_225	vehicle	0.0014829970092892	STAT5-p
1095	plate_3_225	vehicle	0.0017159034769887	STAT5-p
1097	plate_1_215	vehicle	0.0018408387267839	STAT5-p
1098	plate_2_215	AG1478	0.0016870899315102	STAT5-p
1099	plate_4_215	AG1478	0.001440430685272	STAT5-p
1100	plate_5_215	AG1478	0.0019697020244231	STAT5-p
1101	plate_6_215	vehicle	0.0016626854686679	STAT5-p
1102	plate_1_196	vehicle	0.0012500374998469	STAT5-p
1103	plate_6_196	vehicle	0.0017285799962977	STAT5-p
1104	plate_3_207	AG1478	0.0019752034796981	STAT5-p
1105	plate_4_207	vehicle	0.0016150660248789	STAT5-p
1106	plate_6_207	AG1478	0.0012976915352192	STAT5-p
1108	plate_1_199	vehicle	0.001919104205315	STAT5-p
1109	plate_3_199	vehicle	0.0021255042119135	STAT5-p
1111	plate_1_197	AG1478	0.0012265317592241	STAT5-p
1114	plate_3_229	AG1478	0.0010088628285101	STAT5-p
1115	plate_4_229	AG1478	0.0008558334486132212	STAT5-p
1116	plate_6_229	vehicle	0.0014001332210508	STAT5-p
1117	plate_1_233	vehicle	0.001987733134751	STAT5-p
1118	plate_3_233	AG1478	0.0020752179494416	STAT5-p
1119	plate_4_233	AG1478	0.0015657385940549	STAT5-p
1120	plate_5_233	AG1478	0.0018695845513881	STAT5-p
1122	plate_1_234	vehicle	0.0017259095307969	STAT5-p
1124	plate_3_234	AG1478	0.0012698712155345	STAT5-p
1125	plate_2_193	vehicle	0.0020567517412391	STAT5-p
1126	plate_4_193	AG1478	0.0010916320851565	STAT5-p
1128	plate_1_171	vehicle	0.0101139229811207	LRP6-p
1129	plate_5_171	vehicle	0.0106715861256568	LRP6-p
1130	plate_6_171	vehicle	0.011821908605782	LRP6-p
1131	plate_1_169	vehicle	0.0107248928956003	LRP6-p
1134	plate_6_169	vehicle	0.0105028887534696	LRP6-p
1135	plate_4_172	AG1478	0.0088453599564942	LRP6-p
1136	plate_5_172	AG1478	0.0117672032497638	LRP6-p
1138	plate_3_186	AG1478	0.0119423941697291	LRP6-p
1139	plate_5_186	AG1478	0.0107155232724642	LRP6-p
1140	plate_1_156	AG1478	0.0124018753853481	LRP6-p
1141	plate_3_156	AG1478	0.0105868889730996	LRP6-p
1143	plate_5_156	AG1478	0.0116207157671238	LRP6-p
1145	plate_2_154	AG1478	0.0124233129182664	LRP6-p
1146	plate_4_154	AG1478	0.010718334921207	LRP6-p
1147	plate_5_154	vehicle	0.0112385866544655	LRP6-p
1148	plate_1_155	AG1478	0.0116157384164786	LRP6-p
1149	plate_2_155	vehicle	0.0120157617843621	LRP6-p
1150	plate_6_155	AG1478	0.0101044506649629	LRP6-p
1152	plate_3_174	AG1478	0.0129570549181071	LRP6-p
1154	plate_1_183	AG1478	0.009378707929657	LRP6-p
1155	plate_2_183	AG1478	0.0076359177536828	LRP6-p
1156	plate_5_183	AG1478	0.0109713241610989	LRP6-p
1157	plate_6_183	AG1478	0.0089855533687203	LRP6-p
1158	plate_2_151	AG1478	0.0119118704934409	LRP6-p
1160	plate_6_151	AG1478	0.0100855712810217	LRP6-p
1161	plate_1_190	vehicle	0.0111925137060949	LRP6-p
1163	plate_4_190	AG1478	0.0107088360619047	LRP6-p
1164	plate_1_173	AG1478	0.0117917297448879	LRP6-p
1165	plate_2_173	vehicle	0.0122403558304164	LRP6-p
1166	plate_3_173	vehicle	0.0110552211204195	LRP6-p
1167	plate_5_173	vehicle	0.014707460390039	LRP6-p
1169	plate_1_187	AG1478	0.0112252617761823	LRP6-p
